3	5	15	17	27	31	35	36	38	41	NA	NA
3	5	17	17	27	31	35	36	38	41	NA	NA
3	3	15	17	27	31	35	38	41	41	NA	NA
3	5	17	17	31	31	35	38	41	41	NA	NA
3	5	15	17	31	35	36	38	41	41	NA	NA
3	5	15	17	27	35	36	38	41	41	NA	NA
3	5	15	17	27	31	35	36	38	41	NA	NA
5	5	17	17	27	31	36	38	41	41	NA	NA
5	5	15	17	27	35	36	38	41	41	NA	NA
3	3	17	17	27	31	35	36	38	41	NA	NA
3	5	15	17	27	35	35	38	41	41	NA	NA
3	5	15	17	27	35	35	38	38	41	NA	NA
