logFC logCPM PValue FDR
VIT_12s0059g00830 3.89220437986081 -2.22260382014294 6.85248012502447e-13 1.63006797214082e-08
VIT_08s0058g00290 2.34494943826823 -1.15369576739505 1.9433150738822e-07 0.00231137894887549
VIT_18s0072g00260 4.1954384670152 3.56425578931654 6.34093461001105e-07 0.00502793841676476
VIT_06s0004g05050 2.94159465907763 -1.71894165203542 1.19131329522893e-06 0.00566779213338117
VIT_03s0063g02680 1.96572568093331 -0.065980762792449 3.26325878898627e-06 0.00874430822398859
VIT_12s0034g00080 1.53192576354302 3.64252349781532 3.67593249705255e-06 0.00874430822398859
VIT_16s0022g00830 3.17458718230141 -0.389017151970427 6.17495347235523e-06 0.0122408161000322
VIT_16s0013g00480 2.19581693844906 5.00171005333225 8.20006632311599e-06 0.0150048598226372
VIT_13s0084g00670 4.26712153229579 1.57499190517565 1.38697581113214e-05 0.0235667004251509
VIT_00s0477g00030 1.97134032859376 2.20247320333422 2.42817919522356e-05 0.0339773686446929
