logFC logCPM PValue FDR
VIT_19s0014g03510 1.75491199714096 7.37580547635469 5.25920154141648e-09 6.44875702408326e-07
VIT_08s0040g02360 2.32197800349128 7.15164501328012 5.28714552621572e-09 6.44977527064716e-07
VIT_18s0001g05780 2.71741526166281 7.34400803167697 5.58496771044682e-09 6.74391938558929e-07
VIT_08s0040g02470 1.8141080304326 8.64643183118288 5.64922104304469e-09 6.77053383154816e-07
VIT_11s0052g00970 3.34753762386227 8.19072646490305 5.80505793470734e-09 6.83617416588209e-07
VIT_00s0203g00150 3.45737475584352 4.8936133435665 5.83432152462228e-09 6.83679016885295e-07
VIT_14s0060g01550 1.57134752548304 6.92896241733165 5.95226844881588e-09 6.90695423709425e-07
VIT_11s0016g03210 1.75706933862343 8.98841994584051 6.98707747488019e-09 7.95256454413636e-07
VIT_07s0141g00040 2.13589795794859 5.19155417428993 9.14501764265514e-09 1.00249621973954e-06
VIT_01s0150g00350 1.78209606257106 6.99333626810971 9.79611149724736e-09 1.06406347167361e-06
VIT_13s0064g00270 5.25139183650458 2.92704383346916 9.92876854470569e-09 1.07263522123819e-06
VIT_19s0090g01550 3.86322697366803 4.18076023305673 1.07736935284624e-08 1.14412777524582e-06
VIT_05s0102g01180 1.57500607318775 7.57352734711609 1.11161671687579e-08 1.16489596744675e-06
VIT_17s0000g06370 2.98124467280684 8.57432111793692 1.17256587990557e-08 1.2180348100958e-06
VIT_07s0031g01940 2.1466590729565 7.71574322906714 1.36333775272756e-08 1.39789131301221e-06
VIT_00s0264g00060 2.38581148532529 4.07722045206207 1.39988647985609e-08 1.42309827276994e-06
VIT_00s0211g00030 2.65629601779114 2.55433310074213 1.59678925680355e-08 1.58930639501435e-06
VIT_08s0007g08280 4.17525782830351 7.65892508253321 1.91699182924045e-08 1.85667696112046e-06
VIT_09s0002g01750 3.46003552403576 5.31360913505337 1.92005436537596e-08 1.85667696112046e-06
VIT_16s0050g02420 1.5288992800123 5.00359874486218 2.18598030045663e-08 2.08835740511094e-06
VIT_02s0033g00130 1.53304735422785 6.09835552212161 2.3504411066552e-08 2.21874178750452e-06
VIT_09s0002g04100 2.29220438586265 4.61437198739564 3.13526341984919e-08 2.83580403921568e-06
VIT_01s0011g04840 2.81331205262054 2.46610940510514 3.15158254229656e-08 2.83976687561176e-06
VIT_17s0000g03680 2.25096657096557 7.56687875499996 3.23861191295497e-08 2.88539701068812e-06
VIT_11s0206g00120 2.10539188650384 7.80411143943191 3.2743075546122e-08 2.90631448168339e-06
VIT_14s0066g00410 2.17091464754921 6.77666533359294 3.3736855481121e-08 2.96137386784098e-06
VIT_13s0067g02640 1.90406231890706 7.56406868823983 3.42402981618534e-08 2.99451548777268e-06
VIT_02s0087g00250 3.79865076800775 3.34549164732919 3.64763009148161e-08 3.13248464318283e-06
VIT_13s0019g03650 4.1352189175986 4.63708499826855 3.86117200456414e-08 3.29209891199182e-06
VIT_08s0007g03230 1.60466098481071 5.17289208881586 4.33286849277809e-08 3.57882901757657e-06
VIT_14s0006g01980 2.4536510171437 4.8006990206001 4.42221352612434e-08 3.63998669063827e-06
VIT_15s0107g00360 8.65655098722653 0.325754017965506 4.6581890529929e-08 3.79482880796559e-06
VIT_04s0023g03230 7.17577624217899 5.37816851965936 4.76688066542897e-08 3.87012140850595e-06
VIT_00s0187g00040 4.30128379593159 3.58907079821961 5.13928533944836e-08 4.11627338905042e-06
VIT_02s0154g00130 7.92432985507461 2.76119270154976 6.12489841034964e-08 4.82447295978136e-06
VIT_00s1603g00010 9.03731346414559 4.95715227476116 6.41354170492818e-08 4.9449935122406e-06
VIT_14s0060g00080 3.25902751678003 4.75357701101536 6.41842417666846e-08 4.9449935122406e-06
VIT_00s0324g00020 8.84893536409447 1.30692886781525 6.4234193512794e-08 4.9449935122406e-06
VIT_02s0154g00190 7.52466717883307 4.31170746458138 6.47299313175608e-08 4.95871649781398e-06
VIT_18s0001g13370 1.67360525769542 6.33403371112519 7.14661450973982e-08 5.34602723137393e-06
VIT_05s0020g04850 6.43450131747001 5.7566008044203 7.61472049222648e-08 5.62543388413302e-06
VIT_18s0001g05770 1.50582825138471 5.5549119919318 7.91203181373326e-08 5.75570069679165e-06
VIT_07s0104g00800 3.25353997101313 3.60246611153421 9.54298105602272e-08 6.73615529260144e-06
VIT_12s0028g03040 1.61728703645762 5.0073389041199 9.79622130734396e-08 6.87411541177281e-06
VIT_00s0317g00060 2.0021848840979 4.11281390800627 1.04456783096232e-07 7.18155478697446e-06
VIT_00s0246g00090 4.35433943680865 2.15984091296798 1.16787148485563e-07 7.91490794351731e-06
VIT_18s0001g00560 2.22979149902388 5.36209492620811 1.21618707775535e-07 8.17250231797858e-06
VIT_04s0008g05020 3.05715127471514 9.42273001506557 1.22014059760366e-07 8.17597310867488e-06
VIT_06s0004g06100 1.9872133359155 6.34324966506221 1.28251913318488e-07 8.52194556988883e-06
VIT_06s0004g03500 1.96690191655952 1.4314850002715 1.31271214429493e-07 8.67411013569106e-06
VIT_09s0002g01040 1.72686942637836 8.01411592965717 1.3492694016766e-07 8.81769794700084e-06
VIT_01s0011g01900 1.73118402743967 6.03923985776185 1.46903144254566e-07 9.41922370762162e-06
VIT_08s0007g07530 2.69550507801941 4.25004727660633 1.50118179582121e-07 9.57375671822923e-06
VIT_00s1530g00010 9.04980504174583 1.19924523469 1.63543109124448e-07 1.02648112924865e-05
VIT_08s0007g06280 1.78925760846881 5.16871451853524 1.64805622063472e-07 1.03002998267158e-05
VIT_10s0116g00730 1.56345544250085 3.20023444777789 1.65407538834936e-07 1.03002998267158e-05
VIT_04s0008g02390 2.09581453357575 6.09476243157417 1.71948949563928e-07 1.05693064915419e-05
VIT_03s0038g02780 4.09904335835796 2.83946930941965 1.78593940621489e-07 1.09213178907557e-05
VIT_02s0012g01580 1.79859429382954 4.91431834282617 1.85771583460795e-07 1.12160772268157e-05
VIT_07s0129g00170 1.72390117410322 7.11097777670301 1.88253796138987e-07 1.13188683395705e-05
VIT_18s0001g14270 8.3432526932209 7.87428585472293 1.88901577720258e-07 1.13188683395705e-05
VIT_18s0001g07090 2.47861510227162 6.21652669085318 1.96883930738294e-07 1.1666559399358e-05
VIT_15s0048g02410 2.81760768427336 8.10603505185045 1.97156418300904e-07 1.1666559399358e-05
VIT_08s0007g00120 3.29427906304981 8.88587380454137 2.02012395993814e-07 1.18947298908437e-05
VIT_00s1308g00020 8.86136318273451 0.854752928356745 2.03230424864601e-07 1.19369020905657e-05
VIT_04s0023g03880 1.8172899416922 6.92953706598071 2.05193795601719e-07 1.19929975670115e-05
VIT_18s0075g00250 2.89321057811296 6.68723923989565 2.09670622045094e-07 1.22246195029625e-05
VIT_04s0008g01020 1.97560751645797 3.60467223531302 2.50362006548962e-07 1.4229058804555e-05
VIT_07s0005g00060 3.08854815517002 3.70506813642588 2.84103696565341e-07 1.59446079155668e-05
VIT_07s0031g03090 1.78682115124121 6.40337084607435 3.01680058759765e-07 1.6728124097383e-05
VIT_19s0090g01080 1.70663829839022 6.28167731931406 3.20605233186878e-07 1.76950285082354e-05
VIT_19s0015g02500 3.60933354172441 6.1439674096278 3.39225072186919e-07 1.84520654812494e-05
VIT_01s0026g00430 5.43412673987377 2.2969676047809 3.39751331797009e-07 1.84520654812494e-05
VIT_08s0040g00470 1.6806134163917 8.60397537404944 3.45010715144972e-07 1.86525338451559e-05
VIT_12s0059g00590 4.42294569186413 12.5327362835411 3.48093012004492e-07 1.87340193881513e-05
VIT_14s0171g00160 1.93592270629901 6.8993584563514 3.52529665614712e-07 1.89299676876812e-05
VIT_09s0002g01890 3.66408413157382 5.47727339478083 3.56236247771537e-07 1.90730962327232e-05
VIT_08s0040g01930 3.1197417050263 2.04618284106856 3.655722518485e-07 1.94112337655628e-05
VIT_14s0108g01510 1.72350854221305 5.04947230228232 3.84429521501618e-07 2.01872173454315e-05
VIT_12s0028g03800 1.72330937486949 6.68300005650355 3.94147292784721e-07 2.05223077444857e-05
VIT_16s0050g01230 2.72578804647535 3.40481988082116 3.97096377005043e-07 2.06247349698602e-05
VIT_08s0032g00310 1.6691102230516 6.54011008443789 4.10217035473862e-07 2.12135713909831e-05
VIT_14s0128g00180 1.59174406781103 4.29703743157698 4.58051745830847e-07 2.32326970785164e-05
VIT_08s0007g02350 2.27534129633313 9.25593923859085 4.95182272494109e-07 2.46947503104609e-05
VIT_17s0000g04910 2.57551970888155 6.5137101023336 5.16604220353723e-07 2.565549309765e-05
VIT_15s0021g00940 3.92608425092568 6.87021387409261 5.23731861131452e-07 2.58341150666028e-05
VIT_08s0007g03530 1.81854109841203 6.57838129536905 5.39533769835089e-07 2.62462767215482e-05
VIT_18s0041g00430 1.68689513042466 9.14526504932985 5.56967454632198e-07 2.69839955413253e-05
VIT_09s0002g08130 1.59979810127898 4.01293585108408 5.59414556609925e-07 2.70474664077986e-05
VIT_19s0014g02740 7.08386998388607 11.5314565387294 5.85253099528742e-07 2.80120739066191e-05
VIT_01s0011g01760 2.76345027059316 4.03563125624962 5.89627354315454e-07 2.81115637971507e-05
VIT_19s0014g02840 1.52810756577089 6.52656542587252 5.97077621204139e-07 2.8349865176056e-05
VIT_19s0015g00980 2.04450939749709 7.45004990956947 6.030225881378e-07 2.84718691875355e-05
VIT_01s0150g00270 2.11173951471389 6.01992239951743 6.07282351478099e-07 2.86060051028931e-05
VIT_05s0020g01170 2.07256878319069 10.820167843359 6.12544012080309e-07 2.87968319355067e-05
VIT_00s0203g00140 2.86919411379393 5.31157303560349 6.57169544972994e-07 3.06524492859168e-05
VIT_07s0129g00140 3.70927577558758 2.68086027964132 7.14769675627341e-07 3.2887700278188e-05
VIT_19s0135g00180 4.31227991371638 2.74101965590967 7.78894249798632e-07 3.52249741715016e-05
VIT_05s0077g00280 2.55918080391173 8.80208292193802 7.87780096600721e-07 3.555922758622e-05
VIT_17s0000g06310 2.1543633974833 4.39647612810359 7.90926166574788e-07 3.56336205501535e-05
VIT_19s0015g02910 5.48970572239752 3.19270560621495 8.19017217801672e-07 3.65502306708009e-05
VIT_19s0014g04090 4.94284295189332 1.37385071027724 8.20490296712951e-07 3.65502306708009e-05
VIT_00s0338g00010 6.86544274093831 4.37871843733913 8.35761861796565e-07 3.70225384886717e-05
VIT_00s0531g00020 3.26147818742957 2.6378227918577 8.45981467932442e-07 3.72659353785306e-05
VIT_05s0102g01170 1.80816860835108 5.24708326419843 8.63134097299596e-07 3.78125854632832e-05
VIT_15s0046g02370 1.56079582879965 8.2653249251167 8.65867276275878e-07 3.78625933236224e-05
VIT_15s0046g00200 1.88480128641317 4.02289681556372 9.1229223537494e-07 3.91908814848866e-05
VIT_15s0021g00220 2.27670781682378 8.83133503989765 9.12718527939598e-07 3.91908814848866e-05
VIT_13s0019g00340 1.95075992115998 6.62863090275471 9.81253648497803e-07 4.16079532806876e-05
VIT_10s0003g01280 2.60916328110455 3.62825514372304 9.88274941205573e-07 4.17568104820571e-05
VIT_17s0053g01010 1.52918260475306 6.23906415234124 1.00159169858273e-06 4.20276632724262e-05
VIT_03s0038g02160 1.79183097038206 4.3555350814557 1.00491392013085e-06 4.20276632724262e-05
VIT_11s0016g01610 5.00681364948873 0.913466948442107 1.01723553027536e-06 4.22540310990544e-05
VIT_00s0181g00130 3.23206131389267 4.39934389090514 1.02461693172353e-06 4.2462696118187e-05
VIT_02s0012g00090 1.63813737124905 6.57866171992165 1.10071117825884e-06 4.49892053409299e-05
VIT_15s0046g01560 6.57050417436383 9.21338847932632 1.1553190073803e-06 4.65808958433265e-05
VIT_18s0001g11260 1.84382651529195 7.74514655166328 1.16932343568185e-06 4.69862599459458e-05
VIT_00s0323g00060 6.54747324542474 5.90515136550181 1.21609843007135e-06 4.8701261707975e-05
VIT_13s0067g02630 4.97611580934705 3.41586350491673 1.25196000362054e-06 4.98020477694405e-05
VIT_13s0019g04090 1.66024871874249 5.32469845667952 1.29511643065719e-06 5.13470494207888e-05
VIT_10s0003g05450 3.2503382822652 5.73450755267292 1.36975944958924e-06 5.39467513026966e-05
VIT_09s0002g08420 2.1192566346484 6.2596123602925 1.39488135005366e-06 5.47548474506211e-05
VIT_10s0003g03160 2.11881800927394 5.5419738488441 1.41738969843282e-06 5.55467317072815e-05
VIT_04s0008g05360 7.43570236970774 1.55081072118411 1.42038556756778e-06 5.55725853310894e-05
VIT_18s0001g02750 1.5223383002065 4.72889158547549 1.4739451100981e-06 5.70561262186828e-05
VIT_05s0062g00850 2.1010341728994 7.44208122790967 1.47509322450353e-06 5.70561262186828e-05
VIT_15s0048g00300 2.34444002556274 4.09915823236146 1.53397090248805e-06 5.88549997232027e-05
VIT_02s0033g00180 1.61678768535381 5.36958471308531 1.54099142026069e-06 5.90291528263465e-05
VIT_11s0016g02320 1.9890553483642 3.09284045475991 1.62433131469162e-06 6.15280148310258e-05
VIT_14s0108g01600 1.5159611391029 5.48879119678992 1.69101151463139e-06 6.37492581775775e-05
VIT_00s0480g00080 9.71427705423324 3.69125787890385 1.69818996744493e-06 6.38843111845964e-05
VIT_08s0007g07210 1.93874270146617 8.25258485143157 1.78180563514816e-06 6.66246182758342e-05
VIT_19s0014g02460 2.15900483767473 5.9072883280878 1.78408785277057e-06 6.66246182758342e-05
VIT_04s0023g03030 3.10305255225374 6.4046854402304 1.82689421014355e-06 6.78138199453754e-05
VIT_00s0269g00010 2.2620820645851 2.16436371770852 1.85217989337232e-06 6.84156138253737e-05
VIT_06s0004g01790 2.09890756738842 5.0221810459049 1.86353101732616e-06 6.86217892262456e-05
VIT_10s0116g00920 5.62944162015226 4.32379326167367 1.89970795162675e-06 6.94755696142918e-05
VIT_18s0122g00230 1.60202953959457 5.13654897168505 1.97164668930432e-06 7.13874146806259e-05
VIT_15s0048g02420 2.37816199459531 4.83884001216845 2.00535289676578e-06 7.20594179883149e-05
VIT_04s0023g00320 7.26538441778648 3.26952516779372 2.02744569018502e-06 7.27434058493532e-05
VIT_07s0104g00540 2.33806711122338 8.98590649704399 2.11523624340087e-06 7.54381405667465e-05
VIT_02s0012g00290 1.65650391539212 5.79852242790078 2.17300090540738e-06 7.66933910056835e-05
VIT_10s0042g00530 7.91307175346137 1.76948744338373 2.22915507361899e-06 7.85587272462942e-05
VIT_04s0008g06250 1.90925964168195 5.48154612306784 2.26625249091227e-06 7.97479500796171e-05
VIT_18s0001g14950 1.58175922510469 5.14416575272201 2.27702467090185e-06 8.00086600759425e-05
VIT_05s0049g01090 3.53734705803236 3.54553488978754 2.34020279584637e-06 8.17455860610771e-05
VIT_00s0238g00090 5.38449332187145 2.74778240953883 2.35805673028707e-06 8.21280431919017e-05
VIT_04s0023g02850 8.46070155628153 1.23716738379351 2.38816931428154e-06 8.28130782042701e-05
VIT_17s0000g04960 1.73309646534385 5.21583482928506 2.43037295812315e-06 8.39095964119499e-05
VIT_15s0046g01300 3.81207747254018 2.16776764425532 2.52421633404718e-06 8.65216976286949e-05
VIT_19s0014g02870 2.08644937177799 7.30030590043375 2.54549072298176e-06 8.6750907332794e-05
VIT_03s0063g02340 7.2568510212826 5.3437713498817 2.70458409851996e-06 9.13872820107851e-05
VIT_01s0026g01770 1.51379164307079 8.3802002574213 2.75568087040838e-06 9.27187221291011e-05
VIT_00s0186g00080 1.81865471136323 5.79545392328875 2.88413464454709e-06 9.56635119660935e-05
VIT_05s0062g01140 5.54666632970065 1.90979392933683 2.88819405461203e-06 9.56635119660935e-05
VIT_14s0006g01250 2.15519712500579 3.02528119557949 2.96122249238658e-06 9.76998067252315e-05
VIT_06s0009g03780 1.50873635972068 3.87900058809015 3.1867360826552e-06 0.000103843942375619
VIT_04s0008g04910 4.25140689322204 5.09334923202724 3.24494498858358e-06 0.000105522153052158
VIT_03s0038g02390 1.8838503089221 3.84214155252583 3.29242799858128e-06 0.000106413420149798
VIT_08s0007g02520 1.75349454546204 2.82909988905634 3.30089431561423e-06 0.000106522747597639
VIT_15s0046g03180 2.35452703289806 8.33785478369269 3.31077001742916e-06 0.000106554900131653
VIT_15s0046g02300 2.7211809878036 8.46110943209457 3.32071398868921e-06 0.000106554900131653
VIT_00s0211g00040 3.23560849515609 1.93785764629811 3.38850679451428e-06 0.000107906023598267
VIT_14s0083g01110 4.05053764974021 6.10643416274222 3.44786533083942e-06 0.000109357093986677
VIT_08s0007g05210 3.74755410313398 4.93366747029821 3.45618077522371e-06 0.000109474871213078
VIT_08s0040g03220 1.92298366681719 5.29353657273303 3.49615766806442e-06 0.000110447010103475
VIT_11s0065g00570 6.74522956551617 -0.104680744948882 3.58205978313944e-06 0.000112711690636668
VIT_18s0001g09130 1.76638039033794 5.04403830802844 3.82256912757504e-06 0.000118864410989222
VIT_00s0960g00010 3.13984088559312 2.64159723161674 3.91737105883917e-06 0.00012133648795269
VIT_09s0002g06680 6.70661370898012 3.55663953024361 3.98690785878791e-06 0.000123329732307993
VIT_06s0004g07120 2.15796296337186 3.82886574670949 4.02095584004463e-06 0.000123899608190391
VIT_03s0017g00710 3.88546148921628 4.79797869231077 4.02866860000022e-06 0.000123976673553435
VIT_16s0050g00690 1.65766732857372 6.14384532262281 4.09282999087246e-06 0.000125270224147659
VIT_08s0058g00870 2.36651427703992 7.6090858972563 4.14633021822177e-06 0.000125554097271504
VIT_03s0097g00600 1.85743461376287 5.42641074344322 4.37775088599861e-06 0.000131487295550675
VIT_00s1764g00010 2.44984258449104 3.76500238159059 4.52755355634802e-06 0.000134795299121911
VIT_07s0104g00950 1.53133669947909 3.66145715187961 4.76784767661803e-06 0.000140194759618529
VIT_01s0010g03790 1.59587782849954 8.0662267451577 4.79001148931231e-06 0.000140672584330569
VIT_04s0023g01680 6.63790774993648 0.541084545291434 5.28485085432477e-06 0.000152198586104937
VIT_11s0016g05560 1.57010029893774 5.56036356595012 5.33008751156692e-06 0.000153130581793664
VIT_04s0023g00220 4.43890074493476 1.62432215653091 5.37252415207033e-06 0.000154163576030698
VIT_00s1739g00010 2.17307295644743 3.08650434479354 5.43345731583849e-06 0.0001551633645008
VIT_00s0332g00170 4.87850135207752 2.63156233625826 5.47302146856924e-06 0.000156105796995593
VIT_17s0000g05850 2.26286100220759 6.36398114308135 5.75023301124184e-06 0.000162647494496339
VIT_18s0001g10670 8.39469085155807 -0.268910203182892 5.81249173969025e-06 0.000163980177180995
VIT_19s0015g02690 4.42849285792084 5.24649572359827 5.81802881876407e-06 0.000163980177180995
VIT_04s0023g02500 1.75506287840553 3.56354944912699 5.83423155484999e-06 0.000164242248789079
VIT_13s0064g01210 2.72161070101272 8.88179405738698 5.87858805502289e-06 0.000165295334105064
VIT_03s0017g01690 1.75315462586459 8.6895244309635 5.94196892574725e-06 0.000166683439629334
VIT_14s0108g01620 2.6353139354885 3.90597363648782 6.02106993997632e-06 0.000168049327909046
VIT_00s0246g00110 4.60142359632043 2.6736123567645 6.08382142810416e-06 0.000168843430971856
VIT_07s0129g00160 5.40984692957707 7.18064112767253 6.23524924764522e-06 0.000171513919706941
VIT_16s0115g00160 1.83845172753477 3.95482807715045 6.32484059087539e-06 0.000173335608266986
VIT_08s0007g08860 1.62875088727732 6.57423364639878 6.36625031524912e-06 0.000174269692173931
VIT_18s0041g01340 5.49224989419167 2.74465498976516 6.40770745858847e-06 0.000174948885947874
VIT_00s2887g00010 2.71865735780787 4.18657264415107 6.52649958367531e-06 0.000177634293016554
VIT_11s0016g05290 4.57359660782505 2.44807379395008 6.56171389089268e-06 0.000178388628613206
VIT_14s0006g01040 3.47116767436353 2.11990075490995 6.59920529678741e-06 0.000179203077168926
VIT_06s0080g00070 1.61744685000177 3.86467724198306 6.6077276940168e-06 0.000179229904658235
VIT_10s0003g03800 4.9631619355361 3.16735713563549 6.67325414171673e-06 0.000180480079588285
VIT_12s0059g01750 2.74151578193191 2.02755722279057 6.68416639134351e-06 0.000180480079588285
VIT_00s0264g00040 1.61326539887328 6.3239767324369 6.6952516696407e-06 0.000180561299124067
VIT_19s0177g00100 1.70000810758297 9.0628601618875 6.70994570479548e-06 0.000180561299124067
VIT_17s0000g07840 1.79985307437698 5.44754036226599 6.73064834637028e-06 0.000180913743348538
VIT_09s0002g04930 6.30917260715073 1.85894979385707 6.74600515011333e-06 0.000181121862879115
VIT_00s0652g00020 1.97466343543796 7.46338714215731 6.95538613570998e-06 0.000185072399772113
VIT_08s0007g05270 3.72507537914551 4.79579739995631 7.29815380517798e-06 0.000192684220552246
VIT_06s0061g01250 1.93050702852313 6.05854301480344 7.35042627986638e-06 0.000193503527873213
VIT_11s0016g00200 2.1547974253948 10.0519344876764 7.44319822343196e-06 0.000195429138343267
VIT_14s0068g01870 2.52566297011651 7.57656144677501 7.62543446627595e-06 0.000199115076930595
VIT_00s0304g00030 1.8312825646026 5.00876182844481 7.87184588694651e-06 0.000204174365386667
VIT_01s0026g01570 4.60816510845088 6.58104877475398 7.99557110939224e-06 0.000206737658206764
VIT_15s0046g01410 1.98714354094334 4.54381462918263 8.17108871081465e-06 0.000210152300591846
VIT_13s0064g01220 2.26941901133443 7.43695031512611 8.17180418898007e-06 0.000210152300591846
VIT_18s0041g00390 7.19771828573284 4.32712158637261 8.23844837660509e-06 0.000211637375791233
VIT_07s0129g00120 4.81089584824066 0.260866782581196 8.31350093821805e-06 0.000213105129653374
VIT_00s1274g00010 1.75938137736696 5.39004952839565 8.37391710601714e-06 0.000213635586406029
VIT_11s0016g01280 2.75022227599384 2.5680218325034 8.40562131265804e-06 0.000213635586406029
VIT_15s0046g01820 2.09307378362248 5.94599025763781 8.42139332574552e-06 0.000213635586406029
VIT_06s0004g07870 1.69982911826958 7.26596454436997 8.87561858014758e-06 0.000223658066509058
VIT_09s0002g00890 2.61687898357932 5.57705720877913 8.94690012032514e-06 0.000225215724933645
VIT_05s0049g01750 2.34214636791397 3.83854905696901 9.00135830999382e-06 0.000226347052302466
VIT_06s0009g01620 3.58083360505714 7.63293277603585 9.09754118972372e-06 0.000228283027237498
VIT_19s0093g00190 11.9577281241948 7.65060334761955 9.14009601223445e-06 0.000229109171695504
VIT_08s0040g01190 2.77534716312768 7.60841489122962 9.40022949013129e-06 0.000235134236710035
VIT_18s0122g00320 3.08483746958131 5.02713274617821 9.42437944450785e-06 0.000235490691413816
VIT_03s0038g00690 2.24187679395029 4.1154873673117 9.47320017536952e-06 0.000236462209624019
VIT_00s0233g00090 8.15490278618759 2.02815825138344 1.09347888325152e-05 0.000265425261987623
VIT_18s0001g14520 3.28297806583905 5.58557917821631 1.09750840837104e-05 0.000265860794484015
VIT_19s0093g00100 4.37698868656552 0.841767159562924 1.158005912077e-05 0.000278248935722098
VIT_13s0073g00560 2.05998291210773 10.6588440149206 1.17044435722761e-05 0.00027983466546955
VIT_05s0049g00830 2.42079700132108 1.88700583868182 1.20270225004582e-05 0.000286672155552003
VIT_00s2840g00010 2.8841254419579 7.09069262021046 1.21770039970661e-05 0.000288800170570496
VIT_04s0008g02900 2.04166816073178 5.20744819343071 1.2374101036049e-05 0.000292737198630011
