logFC logCPM PValue FDR
VIT_04s0023g02820 2.75967519925674 7.81356141954353 2.08258077979755e-09 1.17212699638863e-06
VIT_01s0137g00070 4.72473697275646 0.36484125389612 2.11877672964146e-09 1.17212699638863e-06
VIT_04s0008g06400 8.0752189608531 3.31040276928252 2.4334589251861e-09 1.31561638437107e-06
VIT_02s0025g00980 4.40337763407802 3.0564105929861 3.62119569090671e-09 1.80701361144752e-06
VIT_04s0008g06390 8.55073370955215 1.93314875752798 4.36649211891222e-09 2.07740229049368e-06
VIT_18s0001g13340 1.53455614856461 6.06999191743441 7.77744651176066e-09 3.42610921521782e-06
VIT_12s0059g01590 3.70995593576844 5.84773656112201 1.04160052751724e-08 4.42457024081786e-06
VIT_14s0060g02440 1.77679283784485 5.05834343254703 1.06534067390259e-08 4.44602174575346e-06
VIT_04s0008g06380 8.01709251802783 1.54797573861611 1.19316319670607e-08 4.89361484883517e-06
VIT_05s0094g00360 5.97679544960034 5.02067115455072 1.27228329909448e-08 4.96148772440321e-06
VIT_00s0204g00120 8.01919535650712 4.21389414384749 1.90854706239661e-08 7.09383086254541e-06
VIT_05s0102g00880 7.7982343132836 5.80542911330101 2.46779146383822e-08 8.52163708370544e-06
VIT_00s0370g00060 2.27187710496411 3.73696475942128 2.47180493852226e-08 8.52163708370544e-06
VIT_10s0003g03940 2.98796157375226 0.796902023210609 3.38755892592612e-08 1.10388016068398e-05
VIT_04s0008g01360 1.77582476807917 1.8221400830456 4.13849306450699e-08 1.33035774349314e-05
VIT_02s0025g02080 7.13286820944165 2.05865286163178 4.48719391215451e-08 1.39144870970233e-05
VIT_14s0066g01210 4.0026238177106 4.69580403060252 4.49264848735991e-08 1.39144870970233e-05
VIT_02s0025g04460 9.26481331182463 3.74334630040268 4.56251048246098e-08 1.39144870970233e-05
VIT_00s2576g00010 2.35111666819427 8.06462133737721 5.58251715758421e-08 1.65996147680767e-05
VIT_07s0104g00280 8.83107228069017 1.79019075837149 5.74827349993747e-08 1.66756012215259e-05
VIT_18s0001g07380 1.51232893840357 5.06348864268979 6.42711629053643e-08 1.84202701589495e-05
VIT_15s0107g00380 7.41177954537799 2.76361801741818 7.28587302573284e-08 1.98531266606874e-05
VIT_03s0038g01460 6.0234489283834 3.23415873581399 7.39582772417179e-08 1.98531266606874e-05
VIT_12s0028g00070 6.40672943188158 1.52608821609299 9.07594871332784e-08 2.34672465209394e-05
VIT_01s0137g00030 5.59948734664679 0.926117101488802 1.16830571194638e-07 2.835883293447e-05
VIT_01s0127g00640 6.43776071290409 -1.46323852091918 1.2438035480424e-07 2.95875988008326e-05
VIT_14s0108g00630 5.04753942350575 5.17249960882038 1.25659574467229e-07 2.9595940172539e-05
VIT_00s0375g00040 4.03365379438945 5.10785042659332 1.39123315371989e-07 3.24457394712635e-05
VIT_01s0011g03480 9.89669811014991 4.77266286062428 1.88453436881489e-07 4.22917958163855e-05
VIT_00s0265g00090 3.76224625817387 4.55218752163714 2.2346531270318e-07 4.9680307089563e-05
VIT_08s0040g02840 5.2172407329944 2.19382107792882 4.15111636987626e-07 8.89610416275823e-05
VIT_14s0083g01030 1.79026568673942 4.38256755133526 5.9592890522809e-07 0.000122206524116947
VIT_14s0060g00470 5.42407717845067 1.34143467206688 6.69232315779585e-07 0.000133778977544242
VIT_12s0057g00330 6.84708276005965 -1.38357128011354 7.27437487448063e-07 0.000141244336221684
VIT_00s0684g00030 2.17854380367484 2.99924722753224 7.30328457847113e-07 0.000141244336221684
VIT_13s0084g00240 5.95880551003169 3.45210212094804 8.13512453410442e-07 0.000154814673933821
VIT_05s0029g01140 3.36137882695913 5.10816631359385 8.53726272644884e-07 0.000159908980895091
VIT_05s0077g00050 6.30036508241219 -2.16048445123353 8.67749800749979e-07 0.000161265877033129
VIT_02s0087g00330 3.62791882517174 2.97770401795254 8.99443504667372e-07 0.000165860171232771
VIT_12s0134g00070 1.95622970008946 0.886972955328884 9.80787685005624e-07 0.000176749829173589
VIT_15s0021g02170 9.9518571698697 3.20651900595839 1.03260883425367e-06 0.000184689465783656
VIT_00s1995g00010 2.07107436528866 9.71209604520797 1.173763860311e-06 0.000200590389504815
VIT_14s0066g02550 2.14049031056122 6.80396624062281 1.28146530873028e-06 0.000213171306042488
VIT_12s0057g00430 9.4974412489142 3.53545886477398 1.48571259410689e-06 0.000238836482129159
VIT_08s0040g00820 3.46601697232227 3.96540171110424 1.4959910811016e-06 0.000238836482129159
VIT_01s0146g00260 9.46990559262561 9.00274765488368 1.5502168118426e-06 0.000245829736369873
VIT_03s0063g01420 2.32104728548854 -1.68331170234905 1.61709360701945e-06 0.000249788459245315
VIT_02s0025g01730 6.40861236598065 3.40281178193583 1.72382666773681e-06 0.000259534106152678
VIT_14s0066g02050 7.54678373348867 1.93603015217997 1.9037400776524e-06 0.000281280552591275
VIT_10s0116g00850 3.63830586549641 -0.726671435935266 2.10659965059377e-06 0.000303707833262574
VIT_04s0044g01040 6.80052509169693 -0.539845983725447 2.31962938456134e-06 0.000328448474999673
VIT_04s0008g01840 2.29454908895704 -0.327678884369049 2.4600586772899e-06 0.00034627145452883
VIT_07s0104g00780 2.77378927364831 -0.16027442449556 2.55804465130301e-06 0.000355852433714597
VIT_10s0003g04710 3.34782475323173 1.57114004664389 2.57446428690923e-06 0.000356054398005795
VIT_05s0049g00060 6.24984937057978 2.96191222931216 2.60580846120303e-06 0.000358306194653744
VIT_04s0008g06140 7.25647478201787 2.63540951773288 2.8149278839725e-06 0.000374086617340435
VIT_05s0020g03190 2.44951445931662 4.39114400047005 2.88903530528766e-06 0.000380755267161499
VIT_06s0004g05780 1.50224092355415 3.46301019300377 2.90228196174065e-06 0.000380755267161499
VIT_07s0005g06410 2.52502465025996 -0.478615026328533 2.96114530119713e-06 0.000380755267161499
VIT_08s0056g01500 3.31508157382597 1.28419355613974 3.02276182750583e-06 0.000384863976180606
VIT_11s0037g01170 3.38533735895101 2.11628860200158 3.0254566817628e-06 0.000384863976180606
VIT_09s0070g00950 5.61684927416895 -0.390864833752627 3.19505063996173e-06 0.000400020340123208
VIT_06s0004g01390 1.67582379932265 4.89105273480998 3.39798941889934e-06 0.000423200902077369
VIT_05s0077g00720 8.43860556324524 6.22275781816917 3.76712545507834e-06 0.000461672772668244
VIT_17s0000g06220 1.63754111317201 5.5515838910369 3.81957326982246e-06 0.000461672772668244
VIT_10s0003g03310 1.99425149418647 1.60167416967523 3.82333681754011e-06 0.000461672772668244
VIT_00s2840g00010 1.77783827502616 7.09069262021046 4.09211605639327e-06 0.000486716283747415
VIT_18s0072g01110 5.19327632634912 4.05224416519683 4.41327192344622e-06 0.000514622120171268
VIT_15s0046g00210 9.54896320378233 3.40227287579255 4.65151489458713e-06 0.000534542204407916
VIT_05s0020g04400 4.40915754040191 0.288392467981724 5.34215145175992e-06 0.000599429711011627
VIT_04s0079g00810 2.6667716534048 6.31688125071014 5.54194056106393e-06 0.000616035897507424
VIT_17s0000g09900 5.2888664980617 3.11788281711304 5.85630843458958e-06 0.000642258530517034
VIT_18s0001g05500 3.06492945054021 -0.2412781625964 6.4395077686727e-06 0.00069313579548048
VIT_00s0515g00050 1.61527868035094 -0.419484353653846 7.2440013436678e-06 0.00076928707126415
VIT_01s0011g04260 4.49618512761514 2.30336153051619 7.62826110107183e-06 0.000793751677581326
VIT_00s0829g00010 4.34973156921203 -1.90001386847527 7.64121128998334e-06 0.000793751677581326
VIT_01s0010g03720 10.0251747480351 4.35090203464913 7.78155060319234e-06 0.000804815329342346
VIT_03s0038g02540 9.28119627958078 4.18378695197592 8.33240204876117e-06 0.000850691759381677
VIT_04s0023g00700 1.99612166174173 2.19609466457042 8.59826341767319e-06 0.000873106655337309
VIT_10s0003g00900 2.81370457141222 4.3233958346531 8.62536001363156e-06 0.000873106655337309
VIT_11s0016g04150 10.715169925051 2.19732052841019 8.76315355599516e-06 0.000883296172839038
VIT_00s0394g00030 1.64656834901143 4.97408186060755 1.08718316401372e-05 0.00105991447153927
VIT_13s0074g00730 2.42158740328029 3.99996829607695 1.12402750512979e-05 0.00107382997156737
VIT_05s0049g01830 1.80872014805396 2.87931141937039 1.15153356056094e-05 0.0010913418461603
VIT_03s0063g01770 2.30538913034765 7.31860950674718 1.18794063493038e-05 0.00112003010794947
VIT_03s0091g00510 5.10401123485083 0.262470527038544 1.26856312995612e-05 0.00117418598192203
VIT_03s0038g02510 1.56558516378665 6.54110115472094 1.28521368883907e-05 0.00118251965845699
VIT_14s0030g02080 5.86832537766301 3.41376415334173 1.42385004466477e-05 0.00128038096077919
VIT_13s0019g03300 8.85582482909066 1.70959062031811 1.46487240483072e-05 0.00129540463814547
VIT_03s0038g02060 3.50532274510013 3.39394499634527 1.49462399139916e-05 0.00131194692684452
VIT_17s0000g05400 6.44554573722531 0.210032029886143 1.50563944437764e-05 0.00131194692684452
VIT_19s0015g01720 3.69897246259903 0.602655859482139 1.51649164821559e-05 0.00131578520049576
VIT_16s0100g00630 11.801071322951 4.43791634006495 1.52110698728912e-05 0.00131578520049576
VIT_12s0134g00080 2.87268613224151 -1.46845281657066 1.56774207724598e-05 0.00135121190338867
VIT_12s0057g01080 2.54941865370632 1.92645677299776 1.60462915289154e-05 0.00137305461471165
VIT_14s0066g02490 5.99663171078494 1.467109289813 1.79252915251103e-05 0.00150673793215309
VIT_05s0020g02720 2.85325879624784 2.68086699361577 1.80976004941651e-05 0.00151586521322254
VIT_02s0025g00810 3.40559087461605 3.86855293956447 1.90843642018148e-05 0.00157086109215492
VIT_14s0066g02180 3.58671553801056 1.99913591469907 1.98405749824326e-05 0.00160533196490512
VIT_14s0066g01420 7.26457217042733 1.24627144260225 2.07447544477483e-05 0.001650422136465
VIT_02s0012g00170 2.6298849796342 7.47524867646701 2.10473666142706e-05 0.00166788346891232
VIT_01s0011g01980 3.14883211042579 2.80239070467817 2.11044612469568e-05 0.00166788346891232
VIT_09s0002g04460 3.10845340406128 1.59161187615327 2.22358864880205e-05 0.00173425333697387
VIT_07s0005g02420 2.33660204343593 3.06101816478436 2.4368897922614e-05 0.00186769283055653
VIT_06s0004g00150 4.07347039070275 -0.251029053654951 2.4417877514002e-05 0.00186769283055653
VIT_04s0023g02360 3.78207211111557 1.66509674941068 2.46592592753371e-05 0.00186813522178891
VIT_06s0004g06810 1.91838983760263 1.04079437584158 2.57369404852851e-05 0.00191321981332488
VIT_03s0038g03750 1.85885998270387 5.38624801177053 2.64339132212484e-05 0.00195282586244428
VIT_18s0001g02230 9.89315812125881 0.581330015076163 2.66992842711873e-05 0.00196632375926627
VIT_18s0001g14740 4.39850741893188 0.868310543870735 2.72610901873311e-05 0.00200150251042047
VIT_16s0098g00920 4.51001262707724 -1.83744585551747 2.81525576333e-05 0.0020417470761614
VIT_08s0007g04360 3.86909525704182 0.0541362475390387 2.88284171028428e-05 0.00207181385511306
VIT_11s0037g00650 4.51601394627522 0.391729555151244 3.04305596316111e-05 0.00215441116820465
VIT_17s0000g04220 4.19323060710505 -1.72708335548582 3.1450483640037e-05 0.00221344409712781
VIT_12s0028g02400 4.43598609374842 2.20878221153096 3.18829020269284e-05 0.0022372580336772
VIT_01s0127g00610 3.14992370706575 1.20540181910126 3.30141314923095e-05 0.00229631625713175
VIT_18s0089g01040 10.9560180701026 3.2163326262025 3.34502573652223e-05 0.00231986799476358
VIT_03s0063g00700 8.38441596900488 1.72589631708096 3.47577906632364e-05 0.00239657485303498
VIT_02s0025g01240 3.83107912171267 3.6247820215109 3.60252955800857e-05 0.00246097053841783
VIT_09s0002g03160 3.56577581473514 2.28885023482386 3.76928135655098e-05 0.00252242069159278
VIT_17s0000g09810 3.97563127069274 7.2394762705177 3.77493596017752e-05 0.00252242069159278
VIT_09s0002g02030 4.3104942693207 0.262677896861569 3.81599982997288e-05 0.00252855164221155
VIT_01s0011g06570 5.90120628944332 4.0356686782272 4.21615200834492e-05 0.0027222495213531
VIT_15s0048g01270 2.19948123207011 4.73627440844181 4.22551064708847e-05 0.0027222495213531
VIT_08s0007g05130 5.51617031550964 3.73995669664458 4.23420347612514e-05 0.0027222495213531
VIT_01s0011g04590 1.81469537194004 2.15133444664188 4.29595770028687e-05 0.00275271441618688
VIT_10s0003g03750 1.77106129123927 5.21234124407876 4.30473248201411e-05 0.00275271441618688
VIT_00s0250g00030 1.67221197065914 5.08790499207832 4.36570620697966e-05 0.00277677591581904
VIT_02s0012g00060 3.20636205939067 0.379957582452889 4.52798916614817e-05 0.0028561955368589
VIT_09s0002g06770 1.72651224149582 1.64422238317028 4.55060580321811e-05 0.0028561955368589
VIT_17s0053g00560 8.38380467678978 1.61376007834495 4.71510783147339e-05 0.00293620379830076
VIT_12s0134g00230 1.55120144743851 -0.00918761970943329 5.02908182723573e-05 0.00307536757085562
VIT_07s0151g01000 4.15287753965504 0.544926198375308 5.4726834493023e-05 0.00331257490819346
VIT_18s0001g12010 7.89994729733478 -0.288298158575748 5.65750249728344e-05 0.00339718270531645
VIT_02s0012g01670 5.67450643942933 1.24715555927899 5.68793178205227e-05 0.00339798669229583
VIT_11s0118g00310 2.12245281030793 2.52570907846442 5.69949844554412e-05 0.00339798669229583
VIT_01s0026g02700 10.3284854581051 4.09723455448359 5.76904234591325e-05 0.00342709987268837
VIT_01s0011g03640 4.17619173350463 0.477458422579563 5.81971479716074e-05 0.00343522023808585
VIT_02s0025g02630 8.47820644235127 4.31083964523737 5.85240697002702e-05 0.00344596675750007
VIT_02s0025g01030 2.0437713614224 1.16336866779114 5.91297843914111e-05 0.00347303533605651
VIT_18s0001g13110 7.92205260317457 2.31430788539894 6.0968984362362e-05 0.00354795162656373
VIT_11s0016g05540 5.16075108818249 2.32875779998273 6.36634650751802e-05 0.0036564343486198
VIT_16s0022g02330 2.10258974287237 3.86109576886812 6.37893162383225e-05 0.0036564343486198
VIT_12s0034g01150 12.270853277903 3.4687072992003 6.57914444030025e-05 0.00374413129057087
VIT_05s0029g00370 8.42752039593932 2.35917720033647 6.77167891105642e-05 0.00383490343201674
VIT_00s0218g00100 2.79757197835138 5.82005109486219 6.7870117070752e-05 0.00383490343201674
VIT_01s0011g05670 2.34886137140664 5.57919826187885 6.90480558664361e-05 0.00388301454598294
VIT_11s0052g01180 4.47490355784444 2.5649194128113 7.32270689797078e-05 0.00406870267174082
VIT_04s0008g06150 4.46561607190922 4.38594803583417 7.36834963148851e-05 0.00407623955892671
VIT_06s0004g06890 2.36728878732359 3.05813476584753 7.45795595033888e-05 0.00409722531516539
VIT_07s0005g01920 1.69093867087869 -0.834835416007799 7.6689964449421e-05 0.00418417631725419
VIT_00s0322g00030 2.11269353811413 7.21535840082346 7.77572139007291e-05 0.00421341367715386
VIT_03s0038g02110 2.97169751986555 2.69597342435315 8.05812962820971e-05 0.00432860711106991
VIT_04s0008g01280 2.51023326783312 1.3979831371961 8.0610936194887e-05 0.00432860711106991
VIT_07s0130g00020 3.42647184939917 -1.6292672022106 8.28625061140072e-05 0.00443948940414415
VIT_19s0090g00330 2.34336737769391 3.33233626882381 8.39919467218768e-05 0.00448988860364046
VIT_13s0019g05180 4.35972587036748 -0.425339260800634 8.65275939836571e-05 0.0046126666941801
VIT_15s0046g00330 10.1195543154161 0.104178940077948 8.68704674202407e-05 0.0046126666941801
VIT_05s0077g01670 3.37959141859119 5.76317759324241 8.83228698206068e-05 0.00466705479719832
VIT_18s0001g04820 4.98825079661869 0.733921819024196 8.97481754042607e-05 0.00471286886648246
VIT_17s0000g10110 2.16619608788472 0.733195259350639 9.07998360839899e-05 0.00474713516651857
VIT_10s0116g00470 4.3509654533714 0.577859764749511 9.20461384139063e-05 0.00480174022059211
VIT_11s0078g00290 5.81222348167044 2.72862774372742 9.42326729937711e-05 0.00487019591956797
VIT_09s0002g01010 7.25332333891377 1.79560870504073 9.62111276646526e-05 0.00495383182875921
VIT_05s0020g03400 4.5385571832133 -1.43095390409215 0.000103233892061206 0.00522825789467222
VIT_01s0011g06640 5.77902161564596 1.29514730075637 0.000103687869256662 0.00523678775770163
VIT_04s0008g01380 1.67024876097282 7.38040613846915 0.000104689667313453 0.00527618179248393
VIT_19s0090g01630 3.25054116213244 -1.76538732497054 0.000104986566722714 0.0052799586663846
VIT_17s0000g07020 2.64802026933234 3.28477352931184 0.00010561683089443 0.00528929089119308
VIT_01s0011g06650 5.23292009469749 3.25902133934236 0.000105964861175461 0.00529557167571822
VIT_13s0047g01130 1.90747977904034 3.24863763313758 0.000112471577710151 0.00553247723373598
VIT_01s0011g00350 4.90285313835886 0.0781263465642072 0.000112821846955325 0.00553362081520264
VIT_18s0001g01610 11.618638918334 1.9296874605489 0.000117699259247879 0.00571393873262968
VIT_19s0027g00430 3.26691072468473 -0.490126879153548 0.000118283317102974 0.00573059785589725
VIT_04s0069g00860 1.88375621784853 4.54659690782694 0.000119202356305622 0.00576338547113444
VIT_01s0011g05150 3.43992285176493 2.7336474691757 0.000120344917194738 0.00577190670195652
VIT_05s0020g04140 3.78549665261075 -1.47675497092905 0.000124748942123436 0.0059469495696038
VIT_04s0044g00480 4.7138100381813 -1.7171863526579 0.000125815707847633 0.00596803239473433
VIT_18s0001g15680 7.23516617590122 -0.0487489991056909 0.000125943848249396 0.00596803239473433
VIT_18s0001g04400 4.03125163167727 0.549691690718361 0.000126248466568089 0.00596892898776847
VIT_08s0007g06160 4.77695005868787 1.92679929224381 0.000129365670535414 0.00605611783468208
VIT_01s0026g01580 5.23502551310005 -0.717958710504612 0.00012969599899151 0.00605611783468208
VIT_19s0015g00510 3.117331208292 3.88376325009226 0.000129839418853534 0.00605611783468208
VIT_12s0059g00540 1.76042574913257 1.01005978657043 0.000134814476603246 0.00620303050181435
VIT_04s0008g00670 4.95051486464755 2.45935104633685 0.000137378761629201 0.00628841013792526
VIT_06s0004g07280 2.29181214260297 1.5661786349351 0.000147320040334827 0.00664489628628475
VIT_18s0001g09350 5.46130132549079 5.62104836321323 0.000150131355414707 0.00671988329199667
VIT_14s0108g01310 4.92904715144833 0.0617110207475792 0.000150451859578612 0.00671988329199667
VIT_15s0048g00130 2.60124426541198 -1.35272199578088 0.000150789923275412 0.00671988329199667
VIT_00s0229g00190 2.30860607649308 2.3598678556324 0.000152313310658519 0.00675975566034486
VIT_00s0601g00040 2.39022624157046 0.67005182856829 0.000155116713984769 0.00684585601534263
VIT_11s0118g00570 1.55590966286077 6.73915928088014 0.000160230103135387 0.00702402012353312
VIT_08s0007g01900 1.82700671881767 2.08663499198267 0.00017380688451432 0.00753099848602305
VIT_06s0061g00130 6.33570970414911 -1.83791410621015 0.000178143423004815 0.00766306644925594
VIT_03s0038g01410 3.24569364736161 3.01346826596084 0.000180019748496042 0.0077158734724754
VIT_10s0003g02090 6.89169620688297 -1.50235699812328 0.000181791957587519 0.00776385473445585
VIT_03s0038g02550 4.34047047003436 -0.339429611085712 0.00018494887870802 0.00786874421399604
VIT_18s0166g00120 4.56047084453723 -0.635448742524596 0.000192215233713649 0.00810712053117073
VIT_07s0031g00750 2.36622917668572 1.03374587398385 0.00019780786732221 0.00831352216936524
VIT_07s0031g02610 1.99833650981802 5.28086220961374 0.000199059185918665 0.00833665477928383
VIT_18s0166g00080 2.68432244681073 2.29652831817404 0.000206850909969185 0.00860239413697021
VIT_09s0002g06750 3.81756747139827 2.23453058489799 0.000207875209194728 0.008623012523169
VIT_06s0004g07270 2.33371299630316 1.37353554973698 0.000211915595257524 0.0087518197569201
VIT_04s0023g02510 2.79163057948553 1.79646457473925 0.000214356542257919 0.0088219955488432
VIT_04s0008g02710 5.50410627114956 -1.05279038606651 0.000215793495938549 0.00884456376693671
VIT_17s0000g05000 2.04144314726042 4.21500062259597 0.000223625521025188 0.00901627778669011
VIT_13s0175g00140 7.8742908605941 0.0274392786702884 0.000226339763281646 0.00907954517528463
VIT_07s0031g01690 2.92066762288805 -1.92360282861628 0.000227297189767121 0.00910260193633043
VIT_10s0003g02450 4.35187061894221 4.96061707020193 0.000233276089858002 0.00932603743484673
VIT_15s0046g00010 3.51584537201362 0.596103808859919 0.000233660598249901 0.00932603743484673
VIT_10s0003g01250 9.57693532651169 3.0215223589682 0.000238282075410243 0.00944023622570345
VIT_06s0004g01640 1.5521284770601 6.01437603612241 0.000239521449657076 0.00945263420672596
VIT_15s0024g01540 1.89288404013199 2.73545764826179 0.00023961402499814 0.00945263420672596
VIT_01s0011g05100 3.22722911667954 -0.783480980508589 0.000240736505263811 0.00946552064002569
VIT_19s0015g00150 6.44955292672594 -0.753413076776681 0.000242897426803652 0.0095134974669859
VIT_17s0000g09770 4.13288896759382 5.65690872136684 0.000245268976026779 0.00956468590446724
VIT_10s0003g05740 1.60842045992565 1.68548090056993 0.00024908193785648 0.00965009957285009
VIT_06s0080g00240 2.13610824900436 1.04388371657462 0.000249912715539619 0.00966654256464464
VIT_18s0001g14450 1.5984503703359 5.0710769194197 0.000254385252162359 0.00979177407514273
VIT_01s0127g00860 10.0601758861781 3.47676953294681 0.000257966073551171 0.00989757573812138
VIT_04s0023g03810 3.28737718956404 2.55392855550344 0.000262065092128925 0.00999163972568769
VIT_14s0066g02520 3.9945089107582 0.87999537329483 0.000264438699712323 0.0100300977407788
VIT_19s0014g02590 5.77651827870708 2.70428742430581 0.000266037657750851 0.010045244131075
VIT_13s0019g03780 4.11758873043605 -1.57537203132079 0.000269569465632549 0.0101434223428013
VIT_04s0008g05370 6.05177697197653 0.0452737469757587 0.000276172155629164 0.0103198068353411
VIT_14s0219g00110 1.63452995594949 6.64621951648056 0.000278667216503697 0.0103901814203604
VIT_09s0002g05650 6.81649931457923 -1.3417958053962 0.00028324266856954 0.0105277759373941
VIT_19s0015g02070 7.02623009401435 0.431225313500265 0.000287101608486854 0.0106214200041762
VIT_19s0027g00090 1.82791543290429 1.12091858980387 0.000294150688606549 0.0107816307428867
VIT_08s0056g00430 2.18127663667714 3.7434791567024 0.000298480202996605 0.0108732726935425
VIT_04s0008g02760 2.20453773142833 2.45155826377922 0.000304344747489427 0.0110362086178026
VIT_09s0002g03340 3.14890567415366 4.01495799261918 0.000305567573941574 0.0110468715029212
VIT_18s0001g01160 3.91638971943829 -0.285777730738196 0.000309232920383065 0.0111256414432711
VIT_04s0008g04230 1.72160544629044 1.88307325207296 0.000309617228663421 0.0111256414432711
VIT_18s0001g04830 4.50210940068074 0.0639937906155063 0.000310861803639718 0.0111535152111337
VIT_13s0019g01130 2.67917263954347 5.24423287244901 0.000315036987403935 0.0112693230922779
VIT_03s0063g01040 2.03183680216223 -0.987667347990334 0.000316117389237664 0.0112909916744528
VIT_15s0046g00080 2.74121574706234 1.64682686385859 0.000317696071472614 0.0113303660392662
VIT_12s0028g01740 1.587562075284 3.95171095890272 0.000322554682216555 0.0114551866736003
VIT_05s0020g04890 5.91169340935785 2.10055861893093 0.000322640620115697 0.0114551866736003
VIT_04s0008g02890 2.46440043381328 -0.430177458387204 0.00033384074155477 0.0117824978636571
VIT_18s0001g14440 2.43789301508707 4.41524478974649 0.000337127062308976 0.0118632818908372
VIT_07s0031g00920 1.648691653352 8.82452675120479 0.000345206659010287 0.0120761411831422
VIT_00s0194g00320 4.14661512543205 -0.93917103883121 0.000349022899065778 0.0121804290762497
VIT_07s0104g00270 1.66181112798786 3.1454030038018 0.000349211898015903 0.0121804290762497
VIT_12s0059g02640 6.53672279544637 0.0367049037039784 0.000354511519265215 0.0123111241171985
VIT_05s0020g02740 11.2625039974362 2.58214986872316 0.000361142559490995 0.0124867139610055
VIT_00s0541g00010 4.51398257809258 1.43400256579562 0.000378425679529982 0.0128997700107213
VIT_05s0062g00950 5.14727299589214 -0.873052153199111 0.000381841926357877 0.0129946434108744
VIT_03s0091g00500 2.61193366366547 3.00156597899233 0.000385567594980678 0.0130653589022797
VIT_18s0001g02080 3.62993536153096 -0.222909784910092 0.000390251415894093 0.0131678023848066
VIT_17s0000g01750 2.37154565527937 1.46795744589483 0.000401062614504831 0.0134183930715062
VIT_11s0016g01810 2.66512722127346 6.26621681687508 0.000403289413571576 0.0134362024790485
VIT_16s0039g01320 5.64992224075286 0.862755656115728 0.000411681325043602 0.0136584035706237
VIT_13s0019g02050 2.2442931058572 1.84939819399819 0.00042832572736038 0.0140741255037545
VIT_14s0083g00980 2.48524498365116 2.03254440017014 0.000429536535888926 0.0140741255037545
VIT_07s0005g02720 3.28447336146102 0.212755401673836 0.000431388638284917 0.0140838515010396
VIT_04s0008g05710 3.37644627731891 1.36680982099756 0.000436961757705268 0.0141613709704263
VIT_01s0137g00360 1.73132371402623 2.70328602069898 0.000442071224361436 0.0142880302786819
VIT_18s0001g13460 2.90915600531545 3.89892174457071 0.000449094067700781 0.0144725204478263
VIT_09s0018g00240 2.41127166926514 5.52886515087103 0.000449745646642031 0.0144725204478263
VIT_16s0100g00380 4.19049628181034 3.7247794400273 0.000450666581258728 0.0144725204478263
VIT_19s0015g01280 2.61321290560283 1.4436317115236 0.000450821323854014 0.0144725204478263
VIT_08s0056g00870 1.76514880024913 -0.0439501941511152 0.000457565172657464 0.0145710312278122
VIT_08s0007g05000 1.70117535279239 5.57308665083238 0.000458298803213046 0.0145748822604705
VIT_08s0056g00630 2.0788131090666 1.63564414976775 0.000469264068861288 0.0147857512605203
VIT_04s0043g00240 8.70154606501777 -0.67594548796439 0.000469863792030347 0.0147857512605203
VIT_14s0006g00090 4.11045779446428 0.96654330796613 0.000487629082482544 0.0152627902817036
VIT_13s0156g00560 2.19848302828636 -1.30485412479484 0.000490156105920497 0.0153217259495884
VIT_15s0021g01790 10.1267334919796 0.379738534929601 0.000495760935969211 0.0153556785740047
