logFC logCPM PValue FDR
VIT_18s0076g00360 2.34975883078263 7.09144836437194 7.12998473542508e-11 2.32339831351085e-08
VIT_17s0000g07790 1.93106207934997 5.03251512423752 7.24457021247229e-11 2.32883562451744e-08
VIT_17s0000g10110 3.67340030984188 0.733195259350639 4.7434007568592e-10 1.44257359342668e-07
VIT_01s0011g04190 4.76726749533453 0.713270946904655 4.79079005720144e-10 1.44257359342668e-07
VIT_03s0017g01690 2.03940556057348 8.6895244309635 5.58726886014532e-10 1.65602125654719e-07
VIT_08s0007g07880 2.16548739548098 4.83156143418292 5.63888186397859e-10 1.65602125654719e-07
VIT_18s0041g00430 1.77692064417014 9.14526504932985 7.62200146431092e-10 2.1844839859401e-07
VIT_14s0006g03260 2.60976595056831 2.78063341432926 8.01322646516706e-10 2.2425721312164e-07
VIT_08s0058g00450 5.45558754337953 5.8532084228276 1.0024765497718e-09 2.77289676348508e-07
VIT_03s0017g01290 3.96471398098288 3.00720403651716 1.08294367805849e-09 2.89450159703993e-07
VIT_11s0149g00050 2.02443635959379 6.04153002211408 1.51261511893421e-09 3.86904176873193e-07
VIT_06s0004g02830 2.97005112516828 4.98978356928329 1.5325642019504e-09 3.87836566340383e-07
VIT_07s0005g03610 7.29236256798556 -1.0338197464805 1.55601323998645e-09 3.89625715292607e-07
VIT_02s0012g00360 2.45948265437425 3.60815161174478 1.66424581359242e-09 4.12386243893088e-07
VIT_05s0049g01120 4.02261713490297 3.19026829215335 1.72808472699333e-09 4.23790510162033e-07
VIT_04s0008g06330 2.16086637213877 5.81555886706885 1.93352186533643e-09 4.66695427161679e-07
VIT_08s0007g08230 1.96964317378364 3.69586014757713 1.94227540310266e-09 4.66695427161679e-07
VIT_13s0067g02050 6.15561766442634 3.27360506247878 2.14011722713905e-09 5.04050580189937e-07
VIT_01s0010g00060 2.22518107646251 6.70418990838628 2.50027576532533e-09 5.77442329180184e-07
VIT_18s0001g02300 2.26404937439289 5.87757972746772 2.52721696970453e-09 5.7805228149357e-07
VIT_12s0134g00240 3.74609833550489 4.97115461775863 2.62034998296638e-09 5.93646527569565e-07
VIT_14s0171g00040 4.51011910060804 0.525819886508131 3.01895302001997e-09 6.77498626794669e-07
VIT_05s0049g00310 2.99388514927286 2.46270152246294 3.09065833212252e-09 6.87108228079725e-07
VIT_09s0002g04300 1.95981095804359 8.15523119156929 3.27662447043129e-09 7.21706878727958e-07
VIT_15s0046g00240 6.17576772785291 4.3004903279027 3.45392993447479e-09 7.46928048011693e-07
VIT_09s0018g01340 8.19243809552069 1.34934634973826 5.5090870109199e-09 1.13956662448489e-06
VIT_13s0019g03810 7.36813031901315 -1.43325467483662 5.70114154581638e-09 1.16912719906793e-06
VIT_11s0016g04960 2.9304857345527 3.53645723005733 6.03832760698378e-09 1.22769006081137e-06
VIT_13s0084g00880 2.15840071868929 1.46018347650387 7.99793888115552e-09 1.58545808420773e-06
VIT_07s0130g00400 1.91232256799827 6.26573877085098 8.17250504249858e-09 1.60667396653683e-06
VIT_00s0480g00070 4.0844821868522 5.91282320088472 1.00940633296463e-08 1.95217543484249e-06
VIT_19s0014g02390 2.21962232644589 5.46412992626469 1.07499399423727e-08 2.06225460765454e-06
VIT_01s0011g00530 1.94538837410105 4.02200845084692 1.11281889080268e-08 2.11773886195314e-06
VIT_01s0011g03680 1.8151058089725 6.35700172377143 1.17610762122852e-08 2.20293292077039e-06
VIT_17s0000g09190 3.90244544024073 6.31977615469014 1.25799376484794e-08 2.3379027873596e-06
VIT_18s0122g00420 9.91219851322482 2.0241639116751 1.32373762052061e-08 2.44101321836777e-06
VIT_07s0104g01720 6.64083380953663 0.269747455984724 1.49752563196858e-08 2.6987227070658e-06
VIT_15s0045g00440 3.32000113092558 0.590507895081401 1.56322890187462e-08 2.77508127744728e-06
VIT_16s0013g01120 2.57134512183985 5.48482009845496 1.79355099686097e-08 3.11423292798021e-06
VIT_09s0018g01360 8.51606675056526 0.173824061808465 1.85236107831116e-08 3.19304096600478e-06
VIT_06s0004g07090 1.98648640086257 4.13756128461949 2.54352584639864e-08 4.26094315733316e-06
VIT_06s0004g00740 2.12684354517052 3.6631489414491 2.68943063685088e-08 4.44278999926449e-06
VIT_02s0025g01170 1.95543122860718 5.69162372514819 3.12161128599285e-08 5.01735738318905e-06
VIT_19s0090g01350 7.91709591989677 12.2439852908627 3.37526769642469e-08 5.38864885654702e-06
VIT_06s0080g00150 5.09628623870457 4.32438029227177 3.78520616530849e-08 6.00283228402388e-06
VIT_00s0264g00050 2.18876588248245 5.72277245843371 3.93632094640895e-08 6.20084114259509e-06
VIT_09s0002g04940 6.35728223315201 1.56360123187772 4.21618493306517e-08 6.55520308416694e-06
VIT_04s0023g03470 3.0497107366677 5.30779426749738 4.50807648071515e-08 6.96351450150987e-06
VIT_00s0662g00040 2.2962428495184 6.40083210138422 4.59994182398226e-08 7.05957523283162e-06
VIT_04s0008g01580 7.80112376516386 4.80265127779937 5.04609961124024e-08 7.64564443007534e-06
VIT_10s0003g04180 1.68099317503005 8.74868597657549 5.13649831791104e-08 7.6888885328874e-06
VIT_06s0004g06850 3.53642698086299 4.27985648660962 5.13928567651377e-08 7.6888885328874e-06
VIT_17s0000g09770 6.81865765371526 5.65690872136684 5.69640791954447e-08 8.37496868383486e-06
VIT_15s0024g00050 1.67915859667051 4.98542245243529 5.70348464259815e-08 8.37496868383486e-06
VIT_03s0088g00150 9.82030627252167 -1.3659620501255 6.35797301918706e-08 9.11105193857962e-06
VIT_08s0007g00250 2.13662308037585 2.35331594880695 6.83168726037522e-08 9.67334384225034e-06
VIT_13s0067g00260 3.49971980784521 7.22074185167246 6.93838557305165e-08 9.76629088826939e-06
VIT_08s0058g01100 2.64952454936699 4.28800321331094 7.4922138683052e-08 1.04225019590201e-05
VIT_00s0415g00070 1.84875552305837 5.87886374351777 8.0359904046892e-08 1.09998093244492e-05
VIT_06s0004g04180 4.76334874204477 5.78820211858213 8.04593417880511e-08 1.09998093244492e-05
VIT_15s0048g00950 2.22079042886622 2.1266918930702 8.22918411121681e-08 1.1122490433956e-05
VIT_09s0002g00570 4.12400416257239 4.77418315152939 8.79250311049766e-08 1.16846963124312e-05
VIT_05s0020g04510 1.50089493309201 8.98695826175289 9.43275914499238e-08 1.23289271725867e-05
VIT_04s0023g02840 2.88663658109158 3.29296593593272 1.06922000817899e-07 1.38231551926967e-05
VIT_08s0007g08520 3.06438335057756 3.80791687356124 1.09827583919906e-07 1.40970355525294e-05
VIT_11s0016g01810 5.43263357511334 6.26621681687508 1.1297151647716e-07 1.43523425421445e-05
VIT_16s0098g01000 4.18138919536075 4.07077460733423 1.2949888437473e-07 1.61019472121938e-05
VIT_02s0033g00520 1.82119388821649 4.90738314629069 1.30640483098764e-07 1.61019472121938e-05
VIT_00s1306g00020 1.73742453952354 4.28219783057854 1.3276996925012e-07 1.6265737505906e-05
VIT_02s0025g04460 8.94740814821802 3.74334630040268 1.34048892459953e-07 1.6265737505906e-05
VIT_00s0304g00070 2.45177662004953 5.15911763464403 1.34498879843542e-07 1.6265737505906e-05
VIT_02s0154g00410 1.93159142507586 3.65015652468509 1.36629272079644e-07 1.64148339607605e-05
VIT_00s0353g00020 2.60340026893467 0.156597685544772 1.39346207068851e-07 1.66571234862001e-05
VIT_00s0203g00140 2.43937676626382 5.31157303560349 1.40231204225997e-07 1.66790994306401e-05
VIT_13s0019g01980 1.67625199761942 6.95284633716418 1.41506542688974e-07 1.67470529228125e-05
VIT_11s0016g03590 2.79004459474913 3.36434866532906 1.46250587374449e-07 1.70215278734917e-05
VIT_18s0117g00360 3.73253178788704 4.07604264232403 1.46687960907424e-07 1.70215278734917e-05
VIT_07s0031g02250 1.85895722254879 4.69001281853543 1.51103525960322e-07 1.73745363898758e-05
VIT_09s0002g03610 2.42325125263912 5.88023406652008 1.67195729842552e-07 1.8849535646894e-05
VIT_17s0000g03270 1.54539976353542 4.2543036849372 1.72126999250347e-07 1.92232725735551e-05
VIT_11s0052g00120 4.0070251121941 0.301078014915721 1.84762618605064e-07 2.03478387563763e-05
VIT_18s0001g01130 3.23990367134607 10.2328929967311 1.88981929173915e-07 2.06607773840939e-05
VIT_09s0002g00810 1.51810605129447 5.74610103296972 1.89341242211723e-07 2.06607773840939e-05
VIT_07s0005g05980 4.98767629919679 1.64630757355456 1.91224696061795e-07 2.07564782848793e-05
VIT_06s0009g00880 1.57885621106536 5.9917555326254 1.97170063475344e-07 2.11273940087904e-05
VIT_15s0048g01470 5.10648010419789 -2.40193332907102 2.65209557339727e-07 2.73108439393828e-05
VIT_15s0046g02050 1.87380780864865 3.38632961232807 2.67413418381912e-07 2.7419096536504e-05
VIT_04s0008g02090 2.12723358422043 5.0901284285905 2.87240412272466e-07 2.90760635197337e-05
VIT_05s0020g01830 3.528079677985 6.37182601327821 2.92914946989553e-07 2.93862418447715e-05
VIT_18s0001g15390 6.36734751733063 2.67118763240462 2.94831888554128e-07 2.93862418447715e-05
VIT_07s0005g02110 2.24273963346178 6.57012226709401 3.05841696031572e-07 3.01882251668009e-05
VIT_07s0191g00080 2.15354263213041 6.93348200194141 3.09912145975074e-07 3.04635955721284e-05
VIT_07s0031g01250 1.68748217810007 3.43531683940368 3.25086709079374e-07 3.16932894900826e-05
VIT_16s0013g00950 3.90462873495529 3.28017244628423 3.37460239623512e-07 3.26657756812262e-05
VIT_05s0049g00370 9.66919846773883 -1.1982252131338 3.4316397588936e-07 3.30493306010368e-05
VIT_03s0063g00460 8.79506062739725 3.38987460686344 3.71452400082069e-07 3.5203624275507e-05
VIT_14s0108g00030 4.24765685358035 -0.598047922706924 3.99545472650941e-07 3.75667498158916e-05
VIT_11s0037g00650 7.0042644342009 0.391729555151244 4.47821722127316e-07 4.14505179998622e-05
VIT_15s0046g00100 1.97124143213634 3.2306903128318 4.50286907955973e-07 4.15171510327778e-05
VIT_05s0077g01650 9.90382858728744 2.12751084778422 4.58953269083301e-07 4.21528199419056e-05
VIT_06s0080g01090 3.23272954296612 5.58856354799862 5.1457584906741e-07 4.61914350853417e-05
VIT_13s0067g02190 1.79820591978724 6.80693576352917 5.2133745251323e-07 4.6338790862148e-05
VIT_13s0067g00860 2.29889794787014 4.39431908800475 5.48979723505929e-07 4.83671468991076e-05
VIT_04s0023g03530 7.46201461643303 -0.82415072966444 6.00169778427818e-07 5.2488377533974e-05
VIT_13s0084g00810 1.77083124020094 3.47916789773123 6.24744805978018e-07 5.42387935934493e-05
VIT_13s0074g00730 3.52028526191337 3.99996829607695 6.28708932162846e-07 5.43844657392355e-05
VIT_07s0005g02750 9.64609329087601 -0.535915323461823 6.38318193411459e-07 5.50156274814195e-05
VIT_15s0024g00740 4.00347461180282 0.939725558532867 6.5076386103672e-07 5.57181993547275e-05
VIT_14s0083g01070 3.09764201925435 -0.022336970450746 6.51154339188425e-07 5.57181993547275e-05
VIT_05s0077g01970 2.86134241271309 6.7265091648171 6.60624824486216e-07 5.63259617379144e-05
VIT_04s0008g01380 2.87003928037012 7.38040613846915 6.91310773153922e-07 5.83152506091685e-05
VIT_19s0014g03240 3.2960806985977 4.99191966704722 6.97451688078866e-07 5.8625373696184e-05
VIT_12s0134g00030 7.52966247318635 1.36069587808723 7.29187563534483e-07 6.06500481166374e-05
VIT_05s0029g01580 4.49358611587494 -1.11326423348272 7.45260078557311e-07 6.11318853404183e-05
VIT_17s0000g02050 4.32941005217247 3.42189743863773 8.18123259541214e-07 6.68780621923244e-05
VIT_12s0035g00470 2.03566306344607 2.87344062125692 8.95747268181727e-07 7.22306305610404e-05
VIT_07s0031g00680 1.56103775356807 3.9580878565016 9.10249144530168e-07 7.29057462965779e-05
VIT_18s0001g12680 2.67175437226329 8.04567362529368 9.14146067918947e-07 7.29721700122681e-05
VIT_07s0104g01730 4.64393595227708 6.77451631599825 9.6601797627837e-07 7.63443043844182e-05
VIT_19s0027g00320 2.64714802213708 0.234861483227341 9.9931554331552e-07 7.81964412644395e-05
VIT_14s0066g01090 9.74214762520946 1.6784139920258 1.09401456657758e-06 8.47700928656267e-05
VIT_14s0066g00610 2.65862325814329 8.66817014848634 1.17912444024423e-06 8.98704243707892e-05
VIT_04s0008g02230 8.88879618555225 -0.0232027971036227 1.19368910950948e-06 9.0180037700997e-05
VIT_08s0040g01860 2.6233291975841 5.15245069266462 1.19416142070851e-06 9.0180037700997e-05
VIT_13s0067g01840 1.65979896351351 7.92429852020289 1.21978890827452e-06 9.15353687573459e-05
VIT_08s0007g07980 3.68624058152926 -0.716891921235589 1.21980460299641e-06 9.15353687573459e-05
VIT_05s0102g01090 2.61935930775143 0.876740516574576 1.23862934871259e-06 9.26557073810536e-05
VIT_08s0058g01090 2.0924419103423 5.00098957450064 1.40984653583657e-06 0.000103831050756905
VIT_13s0019g02040 1.90616219846749 5.04595393608675 1.42012481393042e-06 0.00010426521319067
VIT_01s0011g05670 3.7365570226662 5.57919826187885 1.43320636499677e-06 0.000104695278824891
VIT_16s0022g02070 2.32665517909962 4.7318857411198 1.49007273395647e-06 0.000108397095398644
VIT_10s0003g00090 2.04675798209253 8.5685428528263 1.50951992471968e-06 0.000109477012101316
VIT_06s0004g06560 5.10838638054459 1.62220043183227 1.54596012265912e-06 0.000111440301205501
VIT_05s0020g04810 4.82613596072437 0.110597677344068 1.55380582888604e-06 0.000111667471472934
VIT_19s0093g00400 2.07682565465116 2.96904420924568 1.62544964296402e-06 0.000115421480915905
VIT_05s0102g01080 2.23357465255832 1.71851148711213 1.67219545996634e-06 0.000118036159055428
VIT_11s0016g05370 2.39069690725335 -1.45650417216321 1.79860332405009e-06 0.000125838752566187
VIT_13s0019g01130 4.70638906153082 5.24423287244901 1.86371021940596e-06 0.000129631399705348
VIT_14s0108g00800 7.60372233979784 1.20434284875298 1.87856586523214e-06 0.00013028374577884
VIT_19s0015g00020 2.30229057708064 6.15233483516523 1.8924157322889e-06 0.000130862748371187
VIT_03s0063g00450 7.38783346303851 1.03555308399963 2.16108700349898e-06 0.00014772395873343
VIT_08s0007g01360 3.60217335616356 5.04249209198642 2.22034992330012e-06 0.000150907668501323
VIT_14s0006g00180 3.18331530876782 6.19830161465058 2.23174052884555e-06 0.000151219865179889
VIT_08s0007g02760 2.2354412768271 5.33427707966914 2.25604966602627e-06 0.000152030904972898
VIT_09s0002g08090 1.72209047078585 4.84126782985057 2.37181409019392e-06 0.000158931587542346
VIT_03s0180g00290 7.69114425812743 -1.30974101781722 2.4249800199444e-06 0.000161583822729516
VIT_00s0225g00010 1.6244318882231 6.73085130818582 2.55445251039493e-06 0.000169099961740084
VIT_08s0007g02100 4.28238739143726 2.36290370545428 2.62077770432081e-06 0.000172218397873988
VIT_10s0116g00250 2.95621635250832 2.13207697042161 2.67857445987271e-06 0.00017553148554119
VIT_01s0127g00590 3.55532215889981 6.99857990517676 2.7407905863236e-06 0.000178549422199287
VIT_17s0000g04540 1.78646652106503 5.38680026422599 2.88696506038693e-06 0.000184610550689474
VIT_00s0353g00060 2.1285584837281 3.8323640707149 2.89802038889691e-06 0.000184820667590026
VIT_09s0002g07840 2.87811727801521 1.66856379472471 3.01774451868333e-06 0.000190414075889759
VIT_00s0317g00110 3.32917579355827 5.38356319138119 3.23884882917898e-06 0.000202219779392414
VIT_10s0116g00810 2.74234212188396 1.03189824251015 3.30938280844226e-06 0.000205256118271509
VIT_05s0029g00390 1.74647541332862 5.05895938212501 3.41635966925343e-06 0.000208916102344989
VIT_13s0019g00770 10.5757460456535 -1.14624732133935 3.42780909928981e-06 0.000209078776548477
VIT_01s0011g01140 1.54096845216531 6.13651568534475 3.62682817597226e-06 0.000218972052411239
VIT_11s0149g00210 4.18296030215378 -0.557384751660164 3.76351203680579e-06 0.000226076829120041
VIT_04s0044g00360 5.37713660951239 1.05868653491742 3.91180147665829e-06 0.000233320877742644
VIT_11s0016g00670 8.44675565913527 0.714657166632247 4.03953519131087e-06 0.000239632077633175
VIT_13s0156g00420 1.70665772973155 1.43720118461012 4.12194344914032e-06 0.000243912414846144
VIT_10s0116g00020 1.56364367332519 3.46837908167057 4.18002075604978e-06 0.000246735319466283
VIT_08s0032g01150 2.38483437873194 6.42353496414073 4.37842197192436e-06 0.000257806687792417
VIT_07s0141g00030 8.38343939776707 -0.967573876462989 4.412548432296e-06 0.000259174573104833
VIT_03s0088g00160 8.03299169654583 -1.01229940641434 4.44281102979885e-06 0.000260309331962697
VIT_05s0020g02710 1.68679462484195 2.84622682592044 4.55725956208575e-06 0.000263982499455083
VIT_04s0023g01330 3.73581416160637 2.1576695382909 4.89721511111807e-06 0.000281388775515161
VIT_05s0077g00840 3.94094553404713 -1.01072344801492 5.242071279288e-06 0.000297609526471845
VIT_01s0127g00540 2.83439215737246 7.99920581457482 5.30174446979229e-06 0.000299567452369166
VIT_05s0020g02310 3.6807334970271 5.85598266824455 5.97792928009011e-06 0.00033138768037142
VIT_18s0001g11620 3.04131844385928 2.52704318809507 5.9902767176606e-06 0.00033138768037142
VIT_16s0100g00400 4.3029494664295 5.50491437599856 6.27657758557065e-06 0.000344820387079803
VIT_11s0118g00250 1.95128767195016 5.78318562417754 6.78670053198902e-06 0.000370279890493016
VIT_18s0001g05710 1.90179330502016 4.00335407130848 6.81619247717683e-06 0.000371037955714147
VIT_10s0003g02440 7.52085944662771 1.96434404023654 7.11175144801022e-06 0.000384487144193789
VIT_11s0016g04160 4.65402380781572 7.67305316374647 7.2400876673424e-06 0.000388774730091966
VIT_12s0057g00220 1.5220418169829 5.69742166118091 7.34946085731777e-06 0.000393758952418638
VIT_19s0014g04980 2.39599238019885 4.79618146669564 7.4422383454574e-06 0.00039667780222486
VIT_14s0006g02910 1.53570538409388 6.45572564644828 7.50422988739867e-06 0.000398461206610356
VIT_05s0077g02350 2.61296942533158 5.19508814430715 7.55780386489897e-06 0.000400412112111841
VIT_00s0975g00010 3.07914170817347 0.749556104642603 7.69117930730667e-06 0.000404250592881457
VIT_17s0000g02500 2.47882595910088 1.59976986642018 7.69315675720567e-06 0.000404250592881457
VIT_04s0079g00810 3.35081540581147 6.31688125071014 7.69823098096939e-06 0.000404250592881457
VIT_16s0050g01700 1.86601290771533 3.94846018228324 7.9127543413832e-06 0.000411878775214056
VIT_02s0025g02490 3.60747888321225 5.06292364826565 8.08918352883119e-06 0.000419227664017072
VIT_06s0004g06840 2.37809390346196 5.6511215123364 8.15678146803679e-06 0.000420897001218349
VIT_07s0141g00600 1.72691822303476 5.44417124158995 8.29529696533625e-06 0.000426195516655332
VIT_09s0002g08300 3.05425267131273 1.63108581450534 8.38660121683428e-06 0.000428571335334816
VIT_06s0004g08070 1.55603539955953 3.02406474600724 8.39558778653205e-06 0.000428571335334816
VIT_03s0038g01510 2.54299508450261 7.30602484840816 8.45923757402372e-06 0.000430895810301662
VIT_18s0041g00230 2.69455018899285 0.358323641427234 8.52500213194491e-06 0.00043331784340749
VIT_18s0001g09230 3.28135457219785 6.45619143488636 8.83164441079006e-06 0.000447947030370734
VIT_12s0034g01870 4.17070597805172 6.07301149884528 9.25207294825538e-06 0.00046334381324863
VIT_18s0001g11110 7.50304075541547 -1.57603613046671 9.75214360422467e-06 0.000481330529901108
VIT_05s0062g00720 2.07056006899188 3.55059782907491 9.88179355285356e-06 0.000485677902965455
VIT_01s0011g04550 2.67095517355267 5.15336099953808 1.02867690384117e-05 0.000503214438638487
VIT_12s0028g01030 4.12131133849129 1.86663096512465 1.03020611912285e-05 0.000503214438638487
VIT_15s0048g02480 4.56654620056984 1.74094564128227 1.03625131495173e-05 0.000503978496506107
VIT_11s0052g01060 2.5979451297378 -1.68256627609106 1.04051873501531e-05 0.000504111194878701
VIT_07s0095g00080 3.00613437742288 -1.59952717257279 1.12103137685859e-05 0.00053441070927279
VIT_08s0032g00470 1.87339859097159 5.70968802313478 1.15247579457314e-05 0.00054395028177194
VIT_14s0030g00260 5.85071957164732 1.02129035501518 1.1767455283067e-05 0.000551031941483458
VIT_17s0000g06710 1.74352309137818 5.0342285472271 1.21783233185646e-05 0.000566923591197682
VIT_19s0093g00350 2.92343979203339 3.27358370762968 1.24671985222387e-05 0.00057891896194995
VIT_11s0016g05000 4.77328724446479 3.80738692031482 1.24846740995596e-05 0.00057891896194995
VIT_14s0083g00320 2.1586268453086 6.70229989136397 1.25725364957202e-05 0.000581858945836951
VIT_09s0002g03690 2.26934674543357 6.7122326289512 1.27662823680422e-05 0.000587254679697745
VIT_19s0090g01370 7.04402454712167 12.8429893093163 1.27953048082124e-05 0.000587254679697745
VIT_06s0004g01870 1.66179807849385 3.7880065669363 1.28125600623478e-05 0.000587254679697745
VIT_04s0008g00960 2.42776342221313 3.39622620825713 1.28659481420769e-05 0.000588127394730956
VIT_13s0019g00410 4.20221685938866 -0.949381227275735 1.28810481190024e-05 0.000588127394730956
VIT_15s0046g00230 5.2922561135646 1.56219463923599 1.29696148010086e-05 0.00059103677564443
VIT_06s0080g00780 4.68927132631582 1.82126473215634 1.31358634489842e-05 0.000594386316299448
VIT_19s0093g00550 2.69050361279896 4.99428880022523 1.31430638293892e-05 0.000594386316299448
VIT_14s0066g02350 4.40728361485079 4.30745018776497 1.34015455392593e-05 0.000604116997480534
VIT_17s0000g08230 1.61813623711316 5.45968398690352 1.36166024703477e-05 0.000608856653316974
VIT_00s2349g00010 1.66103032384615 6.68780786658252 1.38034156432937e-05 0.000613748880976954
VIT_03s0063g00860 1.67187908277839 7.3777556849169 1.43932690089597e-05 0.000634104841729552
VIT_16s0022g00940 5.7784725909471 -0.916702763429741 1.47015842578384e-05 0.000641690433624698
VIT_11s0016g04040 1.69220865667304 4.86169185160537 1.48228017451913e-05 0.00064461573658978
VIT_03s0038g01390 3.09324916871585 -1.64074002692602 1.54261495352123e-05 0.000665814367205833
VIT_13s0158g00090 3.99662636902599 4.96749527955251 1.54502072766781e-05 0.000665814367205833
VIT_02s0025g03640 3.27630792042935 -0.639069287440544 1.56136569624051e-05 0.000671641359532897
VIT_05s0020g04400 4.92880231244115 0.288392467981724 1.56824578996925e-05 0.000673383228371633
VIT_18s0001g09240 5.5370821463392 -0.529529795530023 1.57191027229805e-05 0.000673740568602273
VIT_01s0011g01560 6.14330743961843 0.621398315644999 1.58967714053255e-05 0.000675272139624793
VIT_09s0018g00540 2.3615129352258 0.422670855919257 1.59793095110821e-05 0.000676362659518898
VIT_00s2527g00010 2.53917923144407 3.91775309817647 1.6376772897113e-05 0.00068815426003243
VIT_04s0023g03460 4.20598934892645 -0.270920312078938 1.64120967774563e-05 0.00068815426003243
VIT_11s0037g01080 3.43916821644788 0.685528008352164 1.67204413933842e-05 0.000694146352296378
VIT_06s0004g06110 1.55750231835871 5.47613094207402 1.68163271638111e-05 0.000695698766213459
VIT_03s0038g02090 1.97652520745277 5.90859051674926 1.74135853735835e-05 0.000714188860417807
VIT_06s0061g01430 1.88594919517447 2.97640804329325 1.74691675492624e-05 0.000714188860417807
VIT_08s0040g02600 2.9788356031251 2.78205485286823 1.77121506524389e-05 0.00072023357217131
VIT_17s0000g04570 4.16457701009369 -1.25329307853482 1.8278146253088e-05 0.000736322895048808
VIT_02s0154g00090 2.19878368308331 6.09943961938228 1.85839531879822e-05 0.000745489171055178
VIT_13s0064g00760 10.4456857272809 -1.34714837329246 1.87735558369265e-05 0.000749188704123975
VIT_14s0006g01610 2.76226664049477 1.3798467508424 1.88272702883102e-05 0.000749188704123975
VIT_12s0034g01520 3.37808875160735 -0.782923406182368 1.88336491115746e-05 0.000749188704123975
VIT_08s0040g01820 4.37560538215074 6.75707258408305 1.92142479569257e-05 0.000760513361729365
VIT_16s0013g00970 2.92736613328564 2.71399428471991 1.93744876924797e-05 0.000763921666563445
VIT_03s0180g00070 1.60886015536651 10.5152259769394 1.93966994536876e-05 0.000763921666563445
VIT_05s0020g00310 3.47472425243657 2.7513609045616 1.9435526378767e-05 0.000764185622310926
VIT_07s0141g00360 2.85366901938993 5.92012054605644 2.00162696052577e-05 0.000783136548305706
VIT_15s0046g02010 1.54408467727739 6.13111219504391 2.00505499091592e-05 0.000783189624366304
VIT_14s0066g02510 2.16299567348988 0.379608543853359 2.03388739051679e-05 0.00079314939746907
