logFC logCPM PValue FDR
VIT_04s0008g00850 -2.33919785359241 2.18779972172153 2.45779285018554e-11 8.00903785208407e-09
VIT_14s0060g00490 -4.43025817565424 5.33357738171817 2.94211554445261e-11 9.25156301170487e-09
VIT_01s0011g04670 -1.73376244772925 5.66870387899088 3.30660872017305e-11 1.02152737968151e-08
VIT_16s0013g00310 -4.30310381382577 0.446671085240495 3.45657427333458e-11 1.05416652325747e-08
VIT_00s0391g00030 -2.95632358837228 0.668205090398241 3.87496453137301e-11 1.16680577559875e-08
VIT_08s0007g00040 -2.48037447458999 6.54964964404136 4.35223910363762e-11 1.29413829746665e-08
VIT_16s0022g02470 -5.43872848907147 -1.26418094317895 8.37839862529782e-11 2.31750402905331e-08
VIT_11s0016g02210 -2.81605409593067 2.67139066486114 9.41872900311724e-11 2.54605369916083e-08
VIT_18s0001g04590 -1.91779016660611 1.43020669382643 9.59562295813926e-11 2.56472672953053e-08
VIT_10s0003g04060 -1.76621904119512 2.66428737237737 1.108847418252e-10 2.89860026212951e-08
VIT_07s0005g02380 -3.07102081593232 1.16866510954454 1.42361328243095e-10 3.5647276592071e-08
VIT_17s0000g00280 -1.5706888313291 5.30287042490855 1.49852896833387e-10 3.71322990611731e-08
VIT_10s0042g00100 -1.60911592430933 3.84386495843467 1.55366256052209e-10 3.77127806017342e-08
VIT_11s0149g00210 -5.91150083796395 -0.557384751660164 1.62367539576725e-10 3.86239903145113e-08
VIT_08s0007g04200 -4.45479444569513 2.02029818347112 1.64268844740321e-10 3.86710852452464e-08
VIT_07s0031g02770 -2.5846761964836 0.707239119357544 1.65816827602789e-10 3.86710852452464e-08
VIT_03s0063g00200 -3.51453203682788 3.56144095418539 1.74249996841525e-10 4.02432905326815e-08
VIT_01s0011g02670 -4.80839205310992 -0.25397969843017 2.04076867487335e-10 4.5797929469705e-08
VIT_11s0016g05090 -1.97493517908429 4.45254106214946 3.0308305040601e-10 6.43726750273051e-08
VIT_04s0008g03960 -1.845547373122 4.04124683120705 3.10763825678463e-10 6.54199104888431e-08
VIT_03s0017g02300 -1.91621887794039 2.71828464966719 3.4306705547114e-10 7.04368311643917e-08
VIT_05s0094g01030 -2.43856717903643 3.11616409665493 3.64849112495398e-10 7.35511075257672e-08
VIT_19s0090g00710 -4.96633949737177 5.77037999902702 4.17718445589056e-10 8.28057198639373e-08
VIT_14s0068g00370 -2.8974661890431 1.13249858710299 4.53279261823376e-10 8.91124552087145e-08
VIT_08s0007g07980 -4.8087268513211 -0.716891921235589 4.79247561442352e-10 9.34454179638579e-08
VIT_08s0007g04280 -1.70906030000973 1.93702675173194 4.97335081672928e-10 9.61837961206147e-08
VIT_07s0141g00940 -2.90456396998516 -0.636509411818185 5.11677962047508e-10 9.81596400095654e-08
VIT_15s0046g01110 -2.03381416190873 1.96450872246914 5.34802953012693e-10 1.01775141170128e-07
VIT_05s0049g00540 -7.70796788152808 -1.15978957341166 6.13936939265401e-10 1.13211875280972e-07
VIT_01s0026g02290 -1.73608129584557 2.31631750464144 6.78570961602771e-10 1.24168046420052e-07
VIT_17s0000g07090 -3.55663130957505 2.31495296710151 6.92132161680102e-10 1.25682747038521e-07
VIT_19s0014g03840 -3.32300547807426 0.831347285713936 7.19187297234646e-10 1.29606268383468e-07
VIT_06s0009g03690 -3.75134777513726 0.17119879245557 8.46650390264602e-10 1.47008171413243e-07
VIT_09s0002g05090 -1.57146312554126 4.43909228243308 1.01087892995445e-09 1.69343577364482e-07
VIT_00s0868g00020 -3.49594826970107 4.72451671280492 1.07996586685022e-09 1.7965194434009e-07
VIT_05s0020g04050 -3.06508881186792 1.37452800096416 1.09839657927291e-09 1.80197640191338e-07
VIT_03s0088g00280 -2.04651283759908 2.45136732490838 1.16379429760808e-09 1.88328835044225e-07
VIT_17s0000g01980 -3.23657079255685 1.65213744606049 1.25635709783147e-09 2.00357779318857e-07
VIT_07s0141g00540 -1.81902612655501 5.44059528420179 1.26208455621358e-09 2.00357779318857e-07
VIT_19s0015g02810 -4.64037453853702 -1.54889588891078 1.39093188599156e-09 2.19122435125611e-07
VIT_14s0030g00390 -3.5124915397044 -0.313834738720507 1.46088692918483e-09 2.27134498506201e-07
VIT_09s0002g03760 -3.92707438038597 -1.04416732570492 1.67913032028802e-09 2.56045846532125e-07
VIT_02s0025g00410 -3.96747693236921 -0.0933604186119949 1.79138101918239e-09 2.6800862694535e-07
VIT_04s0008g05150 -4.04961111267184 2.60595442676993 2.17984358351871e-09 3.18123430458547e-07
VIT_08s0040g00830 -2.97013922092177 2.33588166923596 2.25281703266122e-09 3.26768363249665e-07
VIT_06s0004g01470 -3.72028848998991 0.58841990996842 2.36802151740838e-09 3.39340336482594e-07
VIT_17s0000g02690 -3.41092239317974 2.38022286896642 2.38460917716992e-09 3.39671156326456e-07
VIT_08s0007g02230 -1.62309614499201 3.61001526253705 2.4366860997094e-09 3.45023148451709e-07
VIT_04s0008g07010 -2.85282211348867 0.743575300662126 2.48116663716706e-09 3.49242556005503e-07
VIT_12s0034g02020 -1.80019218254742 1.98841440286511 2.5040325878932e-09 3.5038780706355e-07
VIT_08s0058g00340 -2.20675452436886 2.12835570591402 2.55224089104298e-09 3.53151751709971e-07
VIT_04s0008g02120 -1.79900751559954 2.01095820801337 2.57384312616221e-09 3.5391086870027e-07
VIT_12s0034g01460 -3.85469276309212 -0.567673210167449 2.75421603150342e-09 3.7609074516924e-07
VIT_18s0001g10340 -5.8194820391311 -0.263092329576312 2.81882688252155e-09 3.80520241977303e-07
VIT_06s0061g01610 -2.6326616822514 4.60084195249027 2.83134701656224e-09 3.80520241977303e-07
VIT_02s0012g00740 -1.80458545555878 5.86068306806441 2.93101961571869e-09 3.89514495076627e-07
VIT_07s0031g01990 -1.94270956418934 6.10511882582714 3.89935791367149e-09 4.98698527152782e-07
VIT_01s0011g05020 -2.60363191600698 1.44862713321519 4.09015706517584e-09 5.16698944005188e-07
VIT_03s0088g00390 -1.60214381389414 5.11280285585205 4.25481172704601e-09 5.32702428226161e-07
VIT_18s0001g11760 -2.29569173784053 6.41400545508389 4.52742462565402e-09 5.63865848141664e-07
VIT_10s0003g05160 -6.70949835425943 2.8418160113082 5.70364103550605e-09 6.7839106476309e-07
VIT_18s0001g14180 -3.72457756695352 0.0127419332548003 5.80447048305446e-09 6.83617416588209e-07
VIT_02s0033g00520 -1.92338951005457 4.90738314629069 5.94495125873171e-09 6.90695423709425e-07
VIT_12s0057g01360 -2.14970627615462 2.44891862718351 6.20483425617737e-09 7.16507753815277e-07
VIT_07s0129g00280 -2.53834397232721 3.20562497656907 6.33700258785392e-09 7.2823486743898e-07
VIT_18s0001g11050 -3.12597584132562 1.79160328873861 6.63700715106782e-09 7.59043875526929e-07
VIT_16s0013g01500 -5.43257910133971 0.204781764562161 7.63503769645641e-09 8.64867984396691e-07
VIT_08s0040g03370 -1.73324497720672 3.72386194056375 7.94958127158035e-09 8.96230517954281e-07
VIT_10s0116g00800 -6.05079166630219 4.82816151135745 8.4815301830329e-09 9.46872182315767e-07
VIT_06s0004g01080 -2.88779521783617 5.2577794525816 8.51818761625921e-09 9.46872182315767e-07
VIT_18s0122g00910 -3.00553621892833 0.0717394109533055 8.68825355357611e-09 9.59026380181788e-07
VIT_01s0011g03380 -1.50731021066105 5.70978979921252 8.70815949719464e-09 9.59026380181788e-07
VIT_06s0061g00050 -3.3838595758877 -1.44316607553237 9.50439919358053e-09 1.03711306429768e-06
VIT_04s0069g00730 -6.14676898193702 0.272348477760144 9.9832751016677e-09 1.07263522123819e-06
VIT_04s0069g00720 -4.60316635469122 1.48251788585696 1.0010300114128e-08 1.07263522123819e-06
VIT_19s0014g03220 -3.37098970344352 2.42699699426701 1.0319265825396e-08 1.10078338768843e-06
VIT_02s0025g01910 -3.79474295095862 1.43500625702271 1.10452904656854e-08 1.16259013096338e-06
VIT_13s0073g00530 -1.61651723731691 2.12131873839559 1.50380426308757e-08 1.51578372077657e-06
VIT_01s0011g03600 -2.53887939275113 2.82919562747032 1.68233049623835e-08 1.66746991018825e-06
VIT_04s0023g02980 -3.85699971291287 -0.0434959897271967 1.71966714471667e-08 1.690390166881e-06
VIT_04s0008g03120 -1.64161931231473 5.37298795190038 2.00583821187326e-08 1.93177649328102e-06
VIT_10s0003g02180 -3.30843781917897 2.91457752083954 2.15572672016392e-08 2.06775916206691e-06
VIT_09s0002g02050 -6.62540769020478 0.209100211869239 2.24792514753952e-08 2.1389457363868e-06
VIT_00s0253g00110 -3.60976938914653 0.614196623978579 2.27972288551327e-08 2.1605596812984e-06
VIT_08s0040g02830 -1.58183266056736 6.39966251412218 2.73382387948958e-08 2.55028244883522e-06
VIT_02s0025g03490 -2.31346463476212 2.74114327944033 2.81290342242799e-08 2.61380260205926e-06
VIT_02s0234g00070 -3.31411260428171 0.621098368700913 2.88028674950474e-08 2.65566903865189e-06
VIT_00s0411g00040 -7.53535047590037 2.61657561011571 2.98652228911023e-08 2.74298811634572e-06
VIT_14s0083g00720 -2.10319554677386 1.09307314479996 3.02640471445597e-08 2.76892751336456e-06
VIT_15s0048g00680 -3.01876938910915 4.86370541294633 3.0442815331944e-08 2.77461184335741e-06
VIT_07s0104g00100 -3.30835969239369 0.402956195085633 3.18949574834046e-08 2.8630839570386e-06
VIT_18s0001g02730 -2.46789886146318 5.1969428879817 3.35363915032584e-08 2.96137386784098e-06
VIT_01s0010g00920 -1.93050451142989 3.58099410159923 3.37202210169236e-08 2.96137386784098e-06
VIT_07s0031g03100 -1.54996140843186 1.48051246540063 3.47785402685528e-08 3.02418345341998e-06
VIT_16s0098g01810 -2.25460147601041 4.83323832831509 3.48337929307666e-08 3.02418345341998e-06
VIT_10s0003g02220 -3.53938129001702 -0.114313155964446 3.64710117145044e-08 3.13248464318283e-06
VIT_06s0061g00020 -1.62657514491187 3.55860872637973 3.88377120472873e-08 3.29954105064596e-06
VIT_18s0072g00830 -1.68359946346652 3.93724026894987 3.98309020203384e-08 3.37187721444773e-06
VIT_00s0184g00040 -3.12830744216147 5.04607475054394 4.13374602741047e-08 3.45030001754527e-06
VIT_10s0116g00080 -3.19591458410275 2.25507288449864 4.53757596445675e-08 3.71078776661765e-06
VIT_14s0066g00100 -3.98007025963571 2.8478943692539 4.53942845168042e-08 3.71078776661765e-06
VIT_14s0060g00670 -1.84444549055601 1.36861709291346 5.02519801177464e-08 4.05218340013882e-06
VIT_18s0122g00720 -3.12211189943798 -0.756142063347268 5.20281947359788e-08 4.15317683348813e-06
VIT_00s0302g00020 -3.12931171132343 0.784158846480143 5.59257797611483e-08 4.44937273899062e-06
VIT_08s0007g07510 -1.91574208151931 1.85043284894291 6.32443960430841e-08 4.91652840873492e-06
VIT_00s1216g00020 -5.32406262144286 -1.60717318693981 6.48293606364615e-08 4.95871649781398e-06
VIT_04s0023g01290 -10.0658611860253 1.93658012008289 6.50437446739427e-08 4.95916858430689e-06
VIT_12s0059g01940 -1.82297814422558 3.91991647207863 6.70849277068451e-08 5.08221738945997e-06
VIT_03s0038g01320 -1.55011940064341 4.73387711512335 6.8338683467093e-08 5.14443228580762e-06
VIT_07s0130g00390 -1.59616391156864 6.27515279628329 7.03131724685097e-08 5.27637144063378e-06
VIT_11s0016g01420 -2.74512761693059 3.35160852878461 7.19574170067875e-08 5.36590293340897e-06
VIT_00s0353g00020 -2.63758076065569 0.156597685544772 7.22260112736292e-08 5.36910111305341e-06
VIT_13s0067g02690 -1.78163333704905 2.01822826896599 7.38089475688533e-08 5.46967989024263e-06
VIT_10s0003g03670 -2.94407461175764 0.518043941658246 7.78995153710105e-08 5.73707019085324e-06
VIT_12s0057g00720 -2.6885879265327 0.98019506505142 7.88618499992843e-08 5.75570069679165e-06
VIT_01s0127g00730 -4.19990931314364 1.11710923130266 7.91143945391071e-08 5.75570069679165e-06
VIT_07s0104g00050 -2.12713354012213 1.04785649020834 8.22688428892337e-08 5.91242064848668e-06
VIT_00s0218g00120 -1.86562082032028 1.29694555545801 8.92997841431974e-08 6.3410843737265e-06
VIT_17s0000g07270 -2.11266961804412 1.85406991382292 9.50670517633673e-08 6.73052091472316e-06
VIT_04s0044g01950 -3.7821739514333 0.551215537194485 1.00375673508741e-07 7.02275447478213e-06
VIT_05s0077g02280 -4.08769446502019 3.67295294563088 1.00838816307762e-07 7.03446851122885e-06
VIT_10s0071g00610 -1.61094900809086 2.44093356523762 1.02962427592692e-07 7.1407295264576e-06
VIT_05s0029g01240 -2.67809265786027 2.29281484705512 1.03666176368054e-07 7.16863663791649e-06
VIT_18s0041g01010 -4.81186315062007 -0.53713152878902 1.10794838858681e-07 7.57352766313304e-06
VIT_05s0077g02050 -1.98403236150137 1.91255606917311 1.24106231285252e-07 8.2928062635213e-06
VIT_13s0147g00100 -2.9916541407361 3.60608984562387 1.27442611860384e-07 8.49189033875299e-06
VIT_12s0034g00980 -2.69423452404063 2.89249862372174 1.30089786457972e-07 8.61998841298675e-06
VIT_14s0030g00180 -1.64911397777068 2.98023989697696 1.32814642672034e-07 8.74796090359142e-06
VIT_06s0004g01460 -2.28795411688306 2.94205222974045 1.37124613571957e-07 8.93676796616359e-06
VIT_10s0116g01510 -2.33566638413275 1.84748209380705 1.38545461200362e-07 9.00469789900061e-06
VIT_11s0037g00270 -3.48891746108555 -0.637434307819173 1.39931395477133e-07 9.06999464743883e-06
VIT_07s0005g04140 -2.57697243427018 1.47236771670927 1.44237855256009e-07 9.27332459683771e-06
VIT_05s0049g01650 -3.36966947219058 4.18164068720654 1.52566476241425e-07 9.6780035648827e-06
VIT_02s0154g00020 -2.9499281680815 -0.449420690357925 1.59316677035829e-07 1.00259923633024e-05
VIT_17s0000g01020 -2.24298320812416 1.43786651431387 1.65226868602867e-07 1.03002998267158e-05
VIT_08s0056g00050 -3.2951643699686 4.0693474762386 1.69777720302045e-07 1.04900582092079e-05
VIT_15s0046g01020 -2.17708444263126 4.56845790063529 1.71223640192325e-07 1.05519895152721e-05
VIT_01s0010g02560 -3.62008188821234 2.39487895364837 1.77267758067126e-07 1.08681583219092e-05
VIT_08s0056g01070 -1.79810965821933 5.39822933115612 1.80096576716043e-07 1.09849676074903e-05
VIT_05s0051g00510 -3.90454918323672 -1.06222532345972 1.83505416986311e-07 1.11642630671876e-05
VIT_01s0011g00150 -3.16305429254428 3.23174282699848 1.84067240693111e-07 1.1169876330632e-05
VIT_06s0004g06390 -2.25658018473545 4.62615986649924 1.92751310531159e-07 1.15205230525508e-05
VIT_17s0000g03330 -4.94384241345878 0.715168898065143 2.01356550071364e-07 1.18855325387037e-05
VIT_18s0122g00650 -2.75565205661611 -0.99660135200037 2.10573119895245e-07 1.22472209683816e-05
VIT_12s0028g01710 -3.7169914006667 2.16713694280266 2.20487160213535e-07 1.27304576872805e-05
VIT_16s0050g02260 -2.16299314293634 3.0198850186721 2.37179630705204e-07 1.36610873007637e-05
VIT_03s0017g00690 -2.80907742746363 -0.628121377130544 2.39188399321124e-07 1.37293888578069e-05
VIT_05s0051g00490 -2.80042576678982 2.48018836946997 2.40885552070186e-07 1.3774484405398e-05
VIT_06s0009g01590 -1.64418441789576 2.82736254856346 2.50402122701836e-07 1.4229058804555e-05
VIT_13s0067g02100 -1.66473978369443 1.66840069710622 2.7175553485767e-07 1.53917158647482e-05
VIT_10s0003g00630 -1.66965727530541 3.2229280278321 2.79654777051693e-07 1.57640470059376e-05
VIT_03s0038g04260 -1.52272122913012 3.86613981230246 2.84198493198265e-07 1.59446079155668e-05
VIT_07s0005g03750 -3.37781755208382 2.2826225054452 2.93041559764203e-07 1.63645225137248e-05
VIT_08s0007g03060 -6.8554269046322 -1.84922258036383 2.98296153514578e-07 1.66179599527044e-05
VIT_09s0002g07350 -1.86702615352894 1.64074334157566 3.0678299911328e-07 1.69715208904807e-05
VIT_06s0009g03560 -2.3419498793349 1.31591166010708 3.28776298974503e-07 1.79791508046103e-05
VIT_00s0218g00100 -4.42688352884076 5.82005109486219 3.48007797077527e-07 1.87340193881513e-05
VIT_16s0022g00830 -4.91832688924502 -0.389017151970427 3.57019550765317e-07 1.90730962327232e-05
VIT_07s0130g00030 -5.39427560683613 7.58496276408665 3.57600509491952e-07 1.90730962327232e-05
VIT_14s0068g01240 -2.01689453996991 1.29291681565958 3.68043159331998e-07 1.94989101875046e-05
VIT_19s0027g00210 -1.63552781851768 3.4560735262298 3.9199958619198e-07 2.04942552886479e-05
VIT_05s0077g01280 -4.10315948978566 2.69052567099043 4.01756882413368e-07 2.08213348994536e-05
VIT_12s0035g00220 -4.09242689437432 -1.35723795035768 4.21107273812038e-07 2.16527635297068e-05
VIT_11s0016g02190 -2.41118843316528 1.16194667352243 4.21440621920895e-07 2.16527635297068e-05
VIT_17s0000g04570 -5.38474019683161 -1.25329307853482 4.29092271083722e-07 2.19983770356456e-05
VIT_06s0009g03510 -2.24686125017943 1.21209629920446 4.30909226243609e-07 2.20440186535117e-05
VIT_10s0092g00170 -2.37690209131451 4.77334450621502 4.65572309431057e-07 2.35238889589975e-05
VIT_07s0005g00590 -1.58177314122962 8.17616213010204 4.84067674961912e-07 2.42932528523079e-05
VIT_18s0001g06820 -1.95461278640519 3.42336789992286 4.86206985671614e-07 2.43492458424344e-05
VIT_00s0779g00020 -3.07839265970057 1.34556205808878 4.90464579228351e-07 2.45108643081597e-05
VIT_10s0003g04280 -2.47271227984855 4.22359157450947 5.2454504696356e-07 2.58341150666028e-05
VIT_05s0051g00930 -1.63166889399193 4.09094448414423 5.27984674079741e-07 2.59497922045638e-05
VIT_08s0032g00340 -2.83255140693755 0.482795886797102 5.29467434509964e-07 2.59690130559238e-05
VIT_04s0008g02600 -5.76578988056803 -0.34333398199839 5.44529183465532e-07 2.64352249311798e-05
VIT_12s0059g01950 -1.86142893591568 1.15372497349865 5.6192617365251e-07 2.71137927359958e-05
VIT_12s0134g00090 -4.74648607606437 0.921343381552068 5.80403131666692e-07 2.78359469679179e-05
VIT_04s0008g04980 -5.93066268219072 0.253949534461345 5.98364427529653e-07 2.83543685300307e-05
VIT_05s0049g01390 -2.69043452195144 4.72389427284649 6.0323785398175e-07 2.84718691875355e-05
VIT_05s0049g00150 -1.78422352866165 4.6251932414822 6.30011530337949e-07 2.94434465298215e-05
VIT_04s0008g06530 -2.40324011790536 3.75398444650939 6.78310126192038e-07 3.15339329061205e-05
VIT_07s0005g04770 -2.92691384406533 3.49311684043759 6.87174203870013e-07 3.18025291082877e-05
VIT_09s0002g08060 -5.73735241152087 -0.464235773460313 7.13675540691864e-07 3.2887700278188e-05
VIT_09s0002g01450 -2.05401287023688 1.87417510422897 7.53199329306805e-07 3.43601390660288e-05
VIT_19s0085g00210 -2.10473278973244 -0.523010062161637 7.55052174754268e-07 3.43601390660288e-05
VIT_14s0108g00500 -1.5172867714588 5.0112086696758 7.55437730432699e-07 3.43601390660288e-05
VIT_13s0019g02470 -2.57208393049493 0.0702208073391241 7.5974772357526e-07 3.44902268099395e-05
VIT_18s0089g00390 -5.30050185772028 1.81907750637153 7.69664521846925e-07 3.48738659917993e-05
VIT_05s0077g02120 -2.00942162642843 3.17221282873965 8.26836298321276e-07 3.67640782513393e-05
VIT_06s0080g00020 -1.95977163216457 1.39125877341619 8.41020338445888e-07 3.7162622657396e-05
VIT_07s0005g01040 -2.22654719824169 4.25748170086964 8.47522744231757e-07 3.72659353785306e-05
VIT_18s0001g01740 -1.992598632369 5.2216553729319 8.50666525203917e-07 3.7335157382935e-05
VIT_18s0001g09980 -2.9626690949326 3.50979895994754 8.9328359100038e-07 3.88472213212377e-05
VIT_08s0007g02510 -1.53020797197806 3.94626695461798 9.07923911524386e-07 3.91908814848866e-05
VIT_02s0033g00590 -1.86947798185166 1.70960926883628 9.11330988603544e-07 3.91908814848866e-05
VIT_18s0001g09580 -1.97164894311107 3.84136898979278 9.18672579899367e-07 3.93754654606237e-05
VIT_13s0064g00980 -2.57303613664586 2.96950459648752 9.20666107026091e-07 3.93899376869364e-05
VIT_07s0104g01140 -2.38530375139303 -0.875364091867228 9.27621937485702e-07 3.96162848274863e-05
VIT_13s0019g00580 -1.92870777012986 0.382488041546212 9.46120341671742e-07 4.03338901213036e-05
VIT_06s0004g01220 -1.95894521601918 3.02228064092146 9.6225358561978e-07 4.08751576691488e-05
VIT_03s0017g01950 -2.83625298932503 1.14452662814681 9.97234700118527e-07 4.20276632724262e-05
VIT_19s0090g00970 -3.2710866749919 -0.206504077041115 1.00158752381759e-06 4.20276632724262e-05
VIT_18s0001g00800 -3.82779737833195 2.81343665814001 1.01780560870011e-06 4.22540310990544e-05
VIT_18s0001g13940 -1.83597129363077 1.58294464710601 1.02892643432928e-06 4.25671339475217e-05
VIT_11s0016g05370 -2.48629403250751 -1.45650417216321 1.06346561870083e-06 4.38435357671671e-05
VIT_02s0025g03440 -2.59343291816753 1.59134281364841 1.08163808436169e-06 4.45155826138336e-05
VIT_11s0078g00460 -1.68139735517043 4.62976985663891 1.12415965950701e-06 4.57119828723979e-05
VIT_06s0004g01690 -3.9794317609426 4.93236792698145 1.13074227080232e-06 4.59011896550266e-05
VIT_07s0095g00080 -3.34269105968013 -1.59952717257279 1.13730146805569e-06 4.60888029337456e-05
VIT_09s0054g01690 -2.00853350251492 4.99934257374021 1.14911188625605e-06 4.64882203235696e-05
VIT_06s0009g03290 -1.52684229213659 0.834263073720741 1.15123352342834e-06 4.64949797203962e-05
VIT_11s0103g00200 -4.53470581038903 -0.99356825342799 1.16064178041493e-06 4.67163226269209e-05
VIT_18s0001g12300 -2.51999676587331 2.53786959291816 1.18317409478818e-06 4.74626397416885e-05
VIT_16s0115g00420 -3.78959724179787 -0.739771776730643 1.22510692798333e-06 4.8897388595415e-05
VIT_16s0022g01860 -1.6236312419273 4.8187422956794 1.23093275494515e-06 4.90476187179818e-05
VIT_17s0053g00670 -1.55233950902521 1.58011092738511 1.26722653703657e-06 5.03251834107278e-05
