logFC logCPM PValue FDR
VIT_18s0001g07930 -4.59548634967702 1.68009300124972 1.17804297050974e-14 4.00332659749796e-12
VIT_07s0151g01130 -5.8821341055758 3.37857505157327 1.23430486847803e-14 4.13544284666976e-12
VIT_13s0067g01420 -5.20532839083977 3.486186219261 1.45301620367513e-14 4.80060409069776e-12
VIT_01s0010g02430 -3.13387356890132 4.42693761249613 2.24950921057861e-14 7.33031850701973e-12
VIT_17s0000g04330 -4.70405161796006 4.54644870242973 2.3733090763087e-14 7.62922652800422e-12
VIT_12s0142g00240 -5.62797703671615 8.61883377180912 2.74781009446609e-14 8.71532087028793e-12
VIT_19s0014g00230 -5.36657206109336 3.09609455397295 2.99258477193925e-14 9.36679033616984e-12
VIT_07s0129g01080 -4.76049954606377 4.57135193638161 3.32997830584454e-14 1.02481161410339e-11
VIT_05s0102g00830 -3.46125324481178 1.43014177944027 3.36032057760485e-14 1.02481161410339e-11
VIT_05s0077g00880 -6.95426986874364 0.695235620129689 3.62010684080475e-14 1.07108850681604e-11
VIT_02s0012g00660 -2.99508351151229 1.34066661836815 3.64714011485201e-14 1.07108850681604e-11
VIT_08s0007g00670 -6.15870978337447 0.223680488406786 4.06459078696899e-14 1.17912787366364e-11
VIT_14s0108g01630 -3.99920014913895 3.61411336403041 4.89620732544607e-14 1.40326481756279e-11
VIT_15s0048g02680 -2.03386758897083 5.41378856234655 5.30234259152689e-14 1.50157292341954e-11
VIT_05s0020g00950 -5.42390352911368 3.31217015096137 6.5142022396085e-14 1.8230569750095e-11
VIT_04s0008g04260 -5.15643872427517 4.51050907883118 6.64466187320473e-14 1.83794437953249e-11
VIT_10s0071g00870 -4.50677043717012 5.43611126237433 7.12844799153105e-14 1.93077330133372e-11
VIT_13s0067g01530 -5.07238828898874 2.06012870622818 7.14259502763442e-14 1.93077330133372e-11
VIT_16s0022g01620 -5.05547743230859 4.88224802313132 7.74666823601963e-14 2.06414747331685e-11
VIT_04s0008g01080 -5.3160730765984 4.39516139698329 7.80953727083053e-14 2.06414747331685e-11
VIT_13s0019g02150 -6.22587184524686 0.169005777778548 8.52261583126221e-14 2.22786797136336e-11
VIT_08s0040g01070 -4.0919330176918 5.31486978740308 8.67742150617985e-14 2.24367937814137e-11
VIT_06s0004g01710 -3.5900273988688 5.83378494580775 1.05470307714329e-13 2.67141752416038e-11
VIT_06s0009g03390 -4.45759501073315 4.33668295880072 1.05562992799342e-13 2.67141752416038e-11
VIT_12s0059g02420 -5.34179960711871 4.55013920768346 1.10599513061932e-13 2.76941180707078e-11
VIT_00s0179g00340 -5.15211911303124 5.99193301875692 1.22923583722974e-13 3.04594396833552e-11
VIT_00s0218g00100 -4.77354881512481 5.82005109486219 1.44028745923243e-13 3.5321193897135e-11
VIT_06s0004g03050 -3.76471552612519 1.74628639908284 1.50155052127203e-13 3.64478406122643e-11
VIT_07s0005g05180 -5.91867871530091 7.82407858596115 1.6702957853924e-13 4.01343395382974e-11
VIT_01s0137g00750 -4.68021077481046 2.65179354873839 1.78802068095368e-13 4.21969697413166e-11
VIT_14s0036g01120 -5.66518533456452 2.47120942262606 1.79161507645577e-13 4.21969697413166e-11
VIT_17s0053g00590 -4.11839708874556 5.67649067661721 1.83190911502863e-13 4.26404724207177e-11
VIT_05s0020g00960 -2.11974011039362 1.25608964700377 1.84629588840336e-13 4.26404724207177e-11
VIT_12s0028g03190 -4.98831871759661 5.03668260799112 2.07083552759895e-13 4.66038511651679e-11
VIT_03s0110g00430 -5.53247070984973 2.24407109531216 2.07668077329233e-13 4.66038511651679e-11
VIT_14s0128g00460 -4.61773106663134 4.6409794695218 2.32234064842052e-13 5.1629756396848e-11
VIT_04s0023g03720 -5.21868128523028 4.44337766617046 2.38510232822042e-13 5.25340872071364e-11
VIT_02s0025g04000 -4.81795867116493 4.37865832929458 2.55218079314956e-13 5.56984189976530e-11
VIT_05s0124g00100 -4.18453277206458 2.4014676511704 2.7008815189899e-13 5.84077905215743e-11
VIT_12s0059g01280 -2.59673673499977 3.70405258697793 2.74068388414866e-13 5.87345839965119e-11
VIT_04s0008g01810 -3.15137811891219 2.63044276262787 2.94623391307005e-13 6.25759038608128e-11
VIT_08s0032g00890 -3.66039512728156 4.09403344451417 3.00613664698151e-13 6.32831668658374e-11
VIT_05s0020g00420 -6.59944711216744 4.34023380407683 3.29394983076219e-13 6.85577160717551e-11
VIT_03s0017g02210 -4.89291048313633 2.95357473672755 3.3143338440608e-13 6.85577160717551e-11
VIT_14s0219g00090 -4.139982164705 4.46694974514798 3.93308466565667e-13 8.06553603677938e-11
VIT_17s0000g05830 -4.66937105023701 5.45590657842237 4.32529517729056e-13 8.79402749379382e-11
VIT_08s0056g00050 -4.33839322579692 4.0693474762386 4.67109380441427e-13 9.41660842537345e-11
VIT_19s0027g01850 -4.85973280029862 2.32427667630906 4.71847515075885e-13 9.43219217531525e-11
VIT_07s0130g00030 -5.42348564344706 7.58496276408665 5.37192624318684e-13 1.06489484560774e-10
VIT_07s0104g00960 -3.25052728571364 5.69705139992609 5.6394852668985e-13 1.10869483908249e-10
VIT_01s0011g03860 -2.77778496227704 5.12611624162301 5.87067485762526e-13 1.14468535666549e-10
VIT_14s0128g00440 -4.19201219939279 3.92206887052997 6.73861997641768e-13 1.30323814633353e-10
VIT_07s0104g01270 -4.66868229972584 2.80740839574656 6.80423888371368e-13 1.30531640778856e-10
VIT_13s0064g00420 -4.65508992434632 2.22784501732336 7.0371056849956e-13 1.3391893602774e-10
VIT_06s0004g04270 -2.08112526263975 6.89510291302363 8.01401136070095e-13 1.51299446228853e-10
VIT_11s0037g00880 -4.01010138429317 2.8830461928548 8.12338326887292e-13 1.5215672535429e-10
VIT_13s0064g01340 -3.77181831995946 5.88139888272169 8.29046982231611e-13 1.54073200104106e-10
VIT_14s0060g02360 -2.36440331003353 5.76350220960949 8.83869899739629e-13 1.62988350193847e-10
VIT_06s0004g03400 -3.46271934175 5.43182823805792 9.91503634287344e-13 1.81429911172518e-10
VIT_13s0067g02530 -3.41514694815822 5.0083062565328 1.00155086258041e-12 1.81869403962311e-10
VIT_13s0019g02540 -3.21102137355437 4.30636948870663 1.03318302655213e-12 1.86192104815318e-10
VIT_00s2739g00010 -3.19326952743522 2.15823002585035 1.30571573212857e-12 2.31793774894585e-10
VIT_13s0064g00430 -4.64639119915816 3.30572892777762 1.46035012841082e-12 2.57324510034345e-10
VIT_17s0000g02690 -4.78198119181655 2.38022286896642 1.47634163470878e-12 2.5822952063568e-10
VIT_01s0010g02240 -4.90910995511203 2.77560243376005 1.63781603338906e-12 2.8290422145035e-10
VIT_18s0001g00040 -4.13285622187154 4.08711728778623 1.64918480754514e-12 2.8290422145035e-10
VIT_01s0137g00710 -4.20916178658171 2.76913346092089 1.65308923749784e-12 2.8290422145035e-10
VIT_08s0007g00340 -3.54013417365291 3.94250400884449 1.8279166444368e-12 3.06953432160639e-10
VIT_14s0108g00750 -1.87728068455602 5.1723752727516 1.83117730682073e-12 3.06953432160639e-10
VIT_10s0003g00130 -2.15996800628941 3.32554561130081 1.83232669273629e-12 3.06953432160639e-10
VIT_19s0090g01600 -4.27841661398215 5.70053086674264 1.88155046078586e-12 3.11198836086628e-10
VIT_12s0035g01030 -2.17596302524575 1.49340470698748 1.88383354617767e-12 3.11198836086628e-10
VIT_14s0128g00450 -3.76337164572908 1.72736021249843 1.92971340516247e-12 3.16579465393137e-10
VIT_09s0002g03350 -4.98596262104712 4.54443139532918 1.97824098127348e-12 3.22317783989956e-10
VIT_16s0039g01450 -2.23097968156238 4.68042551196865 1.99741268269878e-12 3.23227570721351e-10
VIT_18s0122g00550 -3.99755819160891 5.71911700902136 2.02648338254709e-12 3.25716126378582e-10
VIT_08s0007g07930 -3.95589655401248 4.22386815739429 2.0492887144386e-12 3.27171006302452e-10
VIT_18s0072g00360 -4.37211832614401 4.98255966284456 2.14687102283896e-12 3.40465119275288e-10
VIT_19s0015g00510 -5.59032931735857 3.88376325009226 2.24579589310061e-12 3.53794653676008e-10
VIT_06s0004g07890 -5.43979761261175 1.06201244507035 2.30429913580928e-12 3.60622814754152e-10
VIT_17s0000g09320 -4.45969285557208 3.54002445673846 2.43464031752956e-12 3.78530874989497e-10
VIT_00s0880g00010 -4.18012621047533 0.483397028018042 2.85678670183236e-12 4.41280792618105e-10
VIT_12s0134g00670 -4.63997177200648 4.07917440073486 2.97212670403769e-12 4.56135161520313e-10
VIT_09s0002g00360 -4.0227178026237 3.59965232903386 3.05550358705856e-12 4.65925123903519e-10
VIT_08s0007g04820 -3.25153753505063 4.82432750817617 3.18432402540239e-12 4.82475795645045e-10
VIT_17s0000g02460 -4.94969461381485 1.50817151465577 3.47111867407324e-12 5.22601082397811e-10
VIT_18s0041g02150 -5.27313747628022 6.04109749087555 3.6603724680432e-12 5.47628555156048e-10
VIT_06s0004g05920 -2.42832103600555 5.85957824928083 3.81044936978101e-12 5.66518560052192e-10
VIT_13s0073g00600 -5.19301996161431 4.81577070430302 3.99410465801534e-12 5.90135165247633e-10
VIT_16s0022g01820 -2.34790385677852 5.36415731389709 4.15955858969698e-12 6.10787529208097e-10
VIT_17s0000g01960 -3.78545296080988 2.12508969870727 4.502306776577e-12 6.57060574240575e-10
VIT_16s0022g02090 -5.05155567967933 0.677633331573876 4.58195268101317e-12 6.64606648633789e-10
VIT_03s0091g00550 -3.80410820560301 3.44687464584405 5.2708902463633e-12 7.59902649578728e-10
VIT_13s0019g03430 -4.8981879096987 0.990480251454479 5.34380878844419e-12 7.65774237707894e-10
VIT_08s0040g02950 -1.80889615641335 1.35474222902158 5.61449133999039e-12 7.99745628716714e-10
VIT_08s0007g07790 -3.87959951865478 3.61694136439165 5.86940508694233e-12 8.31079810763e-10
VIT_02s0025g00740 -4.20956143193416 0.954940357995499 5.97851632155601e-12 8.41520392054286e-10
VIT_01s0011g04710 -3.66306180968192 6.37460523354603 6.03490285209255e-12 8.44460406150456e-10
VIT_02s0025g03030 -1.5930113069486 2.2469407237642 6.16170669967906e-12 8.52450735528054e-10
VIT_10s0003g05230 -4.3259524118673 1.70776003437169 6.16367607662793e-12 8.52450735528054e-10
VIT_15s0046g00710 -7.08462551653847 3.73873244349791 6.34001617503542e-12 8.71770547813541e-10
VIT_01s0011g01890 -2.49641580703296 2.59395392357467 6.47793151038883e-12 8.81825152963651e-10
VIT_03s0038g00300 -2.50731119328373 5.51785269773606 6.48727937483769e-12 8.81825152963651e-10
VIT_09s0002g02490 -1.50847661854649 2.95611000737619 6.63255918957149e-12 8.96450670463219e-10
VIT_10s0116g01600 -3.63340114866206 1.63193716273772 6.88293531172169e-12 9.25035396583252e-10
VIT_08s0040g02960 -4.90197418455002 1.59761104214266 7.31276220372747e-12 9.77280827540837e-10
VIT_14s0108g00420 -5.08922491323576 1.15259087665776 8.95177336943125e-12 1.18963566989961e-09
VIT_18s0001g06650 -3.15232062846867 2.73048463403602 9.04496212637092e-12 1.19534199478951e-09
VIT_07s0104g00020 -4.24713411996434 3.2427388124 9.46299776851406e-12 1.24367840285863e-09
VIT_14s0219g00030 -4.28281214227179 2.91179772691704 9.55329263647768e-12 1.24864684195896e-09
VIT_15s0048g00550 -2.18653038164878 5.75291132071513 9.68688868724274e-12 1.25240739181299e-09
VIT_11s0016g02700 -1.53182546277002 3.72338877161682 9.68736169890663e-12 1.25240739181299e-09
VIT_10s0003g03080 -2.37132791766528 5.60893749662473 1.03229512745052e-11 1.32736413469151e-09
VIT_17s0000g03290 -3.96099360523049 5.29185015679244 1.04635549914071e-11 1.33820992546017e-09
VIT_08s0007g03220 -3.38880986516162 2.59510938938426 1.10011202985985e-11 1.39943662921423e-09
VIT_06s0009g03350 -4.31599300721031 3.74635513068144 1.22345509514455e-11 1.5414291935957e-09
VIT_09s0002g05680 -4.76041135120892 4.01959239483566 1.22469361690595e-11 1.5414291935957e-09
VIT_09s0002g05270 -5.44958111242297 2.73585365484891 1.26211853919837e-11 1.58017241107636e-09
VIT_08s0007g07490 -4.49109780088008 3.8576402654399 1.27275164716898e-11 1.58514220852648e-09
VIT_14s0066g00650 -4.06932367576749 2.26561393177091 1.28646375914295e-11 1.59387499492149e-09
VIT_10s0003g01820 -4.13493181179588 1.37477723639177 1.41075964146653e-11 1.73881608037336e-09
VIT_01s0150g00390 -3.15237535828262 6.80897562094262 1.48704254690958e-11 1.82339010855077e-09
VIT_18s0001g06140 -4.83820688065318 1.80523796938775 1.50997663382023e-11 1.84201662386235e-09
VIT_10s0092g00370 -3.78370336728676 5.46838913313443 1.5686274398576e-11 1.90380150710881e-09
VIT_04s0008g02770 -4.66245649083455 4.83575300828458 1.62516716181286e-11 1.95266146564743e-09
VIT_11s0016g04380 -2.57773037077652 4.00101014211205 1.6253025483361e-11 1.95266146564743e-09
VIT_18s0001g15420 -4.41690622717634 4.24836747089977 1.67665091696036e-11 2.00422974937955e-09
VIT_11s0065g00720 -5.17724669923915 4.39036258060751 1.79485768692234e-11 2.13480373282543e-09
VIT_00s1404g00010 -4.12285796369688 3.39221599037817 1.81738042576383e-11 2.15083808796368e-09
VIT_09s0018g01630 -4.40580100589651 3.24725068990481 2.08509659332271e-11 2.45545929514657e-09
VIT_07s0151g01040 -4.61797529815882 1.23076855956604 2.13787306324712e-11 2.50520809992722e-09
VIT_16s0022g00060 -2.5273834362448 5.3573372263548 2.28735169974716e-11 2.66723148203851e-09
VIT_18s0122g00250 -5.09853684090199 5.84289396522509 2.47083208774989e-11 2.86712944894606e-09
VIT_09s0002g02210 -5.69899356660818 4.84934203131817 2.49430119940471e-11 2.88031247239997e-09
VIT_05s0062g00260 -3.36441510950674 2.87556738725555 2.58181753237687e-11 2.96696982899425e-09
VIT_06s0004g04370 -3.28479131212841 6.34409076456998 2.64294146201831e-11 3.02261016819671e-09
VIT_18s0072g00920 -4.9431291966564 2.71984570048705 2.84545544099391e-11 3.2386456473858e-09
VIT_03s0088g00490 -4.39902473693984 4.38727889233687 2.86079460251283e-11 3.24059914307501e-09
VIT_06s0009g00820 -2.74130545920747 5.57821717061384 2.98467247054091e-11 3.3618720583198e-09
VIT_03s0038g01830 -4.17355896429393 8.13576475259988 2.99611937264081e-11 3.3618720583198e-09
VIT_10s0116g01610 -3.41301491272167 4.90020572745391 3.0395884282014e-11 3.37916897502656e-09
VIT_14s0030g00660 -4.79028258721865 6.56505263181086 3.05308483340032e-11 3.37916897502656e-09
VIT_08s0040g01130 -4.16857948785312 6.74064937081688 3.05415053653401e-11 3.37916897502656e-09
VIT_10s0116g01680 -3.60327118856636 3.56581634797401 3.07805869058282e-11 3.38985463572148e-09
VIT_09s0002g08650 -6.8040454011244 -0.0276391707055686 3.1278563710283e-11 3.42882245871065e-09
VIT_08s0040g03120 -5.17385644609512 1.47227317109302 3.15165837729016e-11 3.43906648986139e-09
VIT_18s0001g10380 -4.78017797319541 3.07388737303581 3.22700847635079e-11 3.48927625615602e-09
VIT_05s0049g01720 -3.6493644660975 3.24284769247532 3.38968664084973e-11 3.6485912132368e-09
VIT_10s0003g02170 -5.06234470015739 2.09526376629335 3.58631175562931e-11 3.84284612805901e-09
VIT_10s0003g01550 -3.52016124312295 3.78854998790451 3.62477268037936e-11 3.86664092021812e-09
VIT_10s0003g05680 -4.6918220113308 3.76825366190494 3.82615882766767e-11 4.0632440264535e-09
VIT_16s0039g02550 -1.70846225575915 5.4225677935392 3.99252365055375e-11 4.221073448861e-09
VIT_12s0035g01880 -2.76176154092459 4.42361308360059 4.42922893228379e-11 4.6620574266003e-09
VIT_04s0023g03760 -3.82041869664976 3.79958743560953 4.56646598690138e-11 4.78533448882863e-09
VIT_01s0026g01420 -3.09954732830973 3.82450871789762 4.89693250949631e-11 5.10913291824114e-09
VIT_03s0038g00150 -5.36053621461681 5.13373182009384 5.67897566255885e-11 5.89919096336025e-09
VIT_12s0142g00620 -4.42586584252954 2.777584476371 6.09604479620255e-11 6.30490059182897e-09
VIT_15s0048g00650 -3.85261992623345 2.04898328766689 6.18805569417481e-11 6.37235795900564e-09
VIT_17s0000g02590 -5.46641955570864 2.38044990920037 6.57271825070677e-11 6.71412782800651e-09
VIT_14s0030g00650 -2.76158201355238 6.71406668819839 6.59502092399175e-11 6.71412782800651e-09
VIT_06s0004g03110 -3.98090202314221 1.98549570452756 6.60461540168792e-11 6.71412782800651e-09
VIT_14s0060g01940 -3.250667998511 3.6039568481716 7.06598205494803e-11 7.15257792013207e-09
VIT_12s0028g02630 -3.91462992844325 3.34097365553631 7.17366260554537e-11 7.23080873138616e-09
VIT_03s0038g03540 -3.50036921478558 1.61761912749905 7.248694461555e-11 7.27560944520972e-09
VIT_13s0019g02710 -3.96346217288042 4.70277134487134 8.04055140789659e-11 8.0364973483632e-09
VIT_19s0014g04900 -3.72962399071866 3.25286547919923 8.23325324643818e-11 8.19343889389511e-09
VIT_11s0052g01810 -3.94316428066466 0.42398496901906 8.26645928423922e-11 8.19343889389511e-09
VIT_13s0064g00560 -4.68385608911187 7.19772874473759 8.33062197423349e-11 8.22277325821852e-09
VIT_04s0023g03360 -4.54177981551145 5.86945393105583 8.62767981887368e-11 8.48079535253583e-09
VIT_04s0008g03230 -5.88483829633381 -1.24652932583106 8.70636515933201e-11 8.52292240371151e-09
VIT_06s0004g00210 -4.85923967266567 0.840951365185611 8.88103556034341e-11 8.65828171760037e-09
VIT_11s0016g03750 -2.99663399536395 4.39990149357865 9.21358511082126e-11 8.94582704555984e-09
VIT_19s0015g00490 -6.04144487248479 6.09071273159897 9.56272579075838e-11 9.24707809392522e-09
VIT_05s0077g02300 -4.89235968936685 1.46585383866153 9.72289934423964e-11 9.36389998383694e-09
VIT_07s0129g00230 -3.56256048576607 4.65970296867786 9.98032798964764e-11 9.57306621845718e-09
VIT_18s0041g00710 -1.72678624118212 4.06924104007074 1.0194517474139e-10 9.73924424396863e-09
VIT_17s0000g08160 -4.1983261444083 2.90582375368124 1.02653831056925e-10 9.76771733272853e-09
VIT_07s0005g03990 -3.80939501988052 3.80952399066294 1.07619498935179e-10 1.0199412911036e-08
VIT_13s0084g00820 -5.44230026730208 8.26452517406247 1.08263707724585e-10 1.02197503148906e-08
VIT_01s0011g05360 -1.57019538509081 6.33653991772179 1.14089723838853e-10 1.07271397260025e-08
VIT_06s0061g00470 -3.64899786960292 1.74118602001871 1.2080111460112e-10 1.13134524178403e-08
VIT_18s0001g09920 -3.76644576657174 5.83246321916744 1.38313338834821e-10 1.29027360949126e-08
VIT_02s0025g00550 -2.60494606637593 5.50558509999024 1.48258999270457e-10 1.37765041978345e-08
VIT_11s0149g00130 -3.46516699372876 5.58524878922718 1.51324093949854e-10 1.40066052407748e-08
VIT_08s0058g00980 -2.43891021814142 1.59350441989154 1.63613748987027e-10 1.5085441321331e-08
VIT_17s0000g08710 -2.96578700345645 2.98950105322261 1.66285182767557e-10 1.52725557053075e-08
VIT_02s0012g01870 -2.02631014795983 3.95788352241203 1.76085321635357e-10 1.6110452427161e-08
VIT_07s0129g00670 -5.61219501176031 -0.314882651154393 1.77040448309592e-10 1.61357784842474e-08
VIT_04s0044g00560 -4.25766457970173 5.18588588084027 1.78930931684886e-10 1.62390221980982e-08
VIT_10s0003g04280 -2.16992760296353 4.22359157450947 1.79538542042199e-10 1.62390221980982e-08
VIT_17s0000g07630 -3.11909822928475 3.3907366601526 1.86124389904802e-10 1.67709355570282e-08
VIT_15s0046g02490 -3.95651745664029 0.806989626766089 1.87983270425433e-10 1.68745133467177e-08
VIT_15s0048g00630 -5.23618636078223 1.28402518529915 1.95791023066171e-10 1.74519744435871e-08
VIT_14s0108g01010 -5.06537619079931 1.28460605406372 1.95883520112567e-10 1.74519744435871e-08
VIT_00s0616g00030 -4.1786359535734 3.11265934408579 2.09752560724142e-10 1.86178877406936e-08
VIT_17s0000g04740 -3.26990217940667 4.66070509885177 2.18651028922562e-10 1.93355787212264e-08
VIT_02s0025g02680 -2.50064036778063 2.10025123184614 2.22803266873725e-10 1.96297930088599e-08
VIT_18s0001g05580 -4.19332179144685 3.10129926871981 2.3223630330969e-10 2.03853770595237e-08
VIT_02s0025g03610 -3.0947636322203 5.35397271209226 2.38641256924519e-10 2.08036542361448e-08
VIT_13s0019g02160 -5.00316074689685 -0.265598780760081 2.38750529950712e-10 2.08036542361448e-08
VIT_16s0100g00540 -5.64367916083415 3.78569302453659 2.44039603464426e-10 2.11869127270502e-08
VIT_00s2594g00010 -1.73485186577922 2.77559834074453 2.55025530085857e-10 2.20601720352086e-08
VIT_04s0044g01100 -5.29179698026541 3.34413541669124 2.66980574165865e-10 2.30106300661507e-08
VIT_18s0001g08700 -3.61498534151644 4.34008610966983 2.72048694977677e-10 2.33627955094909e-08
VIT_15s0046g00630 -6.63086622616302 1.90832469796204 2.82269832903594e-10 2.41533625363694e-08
