logFC logCPM PValue FDR
VIT_18s0001g11320 -2.31519006028372 4.03539426183725 8.75379565802517e-07 0.000266968321939875
VIT_06s0009g02500 -2.05019412795259 4.91917914283673 9.13194013746908e-07 0.000274975432898879
VIT_18s0001g14360 -1.55461068680972 8.42775206303424 1.03368978273883e-06 0.000303572994466558
VIT_12s0059g01750 -2.61296121567388 2.02755722279057 1.28634694598171e-06 0.000355809548267592
VIT_07s0129g00360 -2.4871242157113 3.07506442938868 1.40041159425134e-06 0.000374303269708438
VIT_18s0001g13230 -2.22687695424094 8.53395837144732 1.51237073630337e-06 0.000399736389724273
VIT_17s0000g01260 -2.28855998899421 3.57005212956439 1.56857848587868e-06 0.000407122505875098
VIT_01s0011g04910 -1.51463877786404 4.46374712060989 1.57688541080828e-06 0.000407122505875098
VIT_13s0067g02390 -2.7410015498371 1.27692866661301 1.59165936801682e-06 0.000407122505875098
VIT_01s0011g00130 -2.09181415886167 4.07969790589404 2.08871284351e-06 0.000512229908468205
VIT_14s0066g01790 -2.43654820243355 5.36785244062945 2.18993981586763e-06 0.0005193272238004
VIT_13s0067g01980 -2.49850003630521 5.59800082523947 2.21771816875946e-06 0.0005193272238004
VIT_06s0061g00670 -1.66795157004586 3.82493099549647 2.23118948218361e-06 0.0005193272238004
VIT_14s0066g01850 -1.82943183897687 5.43584771155415 2.24864234283845e-06 0.0005193272238004
VIT_05s0020g03180 -1.59132395597877 8.17655119613237 2.70983819710697e-06 0.000591391110392482
VIT_02s0154g00280 -4.57801379522639 0.121659102704223 2.85062765020897e-06 0.000605452951278312
VIT_13s0067g02280 -3.54223506712308 2.82566762180322 3.1068312109059e-06 0.000642654789956778
VIT_19s0090g01470 -1.54254173968827 6.61318194597719 3.32501121874003e-06 0.000670299719249049
VIT_17s0053g00990 -2.24516254968047 7.45631875348858 3.39132354847569e-06 0.000677922727488568
VIT_12s0057g01020 -2.06702261970702 7.30216728804866 3.66788499117686e-06 0.000709362993252968
VIT_03s0038g01050 -1.55925592320536 2.37790226234752 4.39382768224706e-06 0.000811379104668175
VIT_18s0001g13080 -2.1945647062019 2.05424011105668 5.10768644183549e-06 0.000927493473880784
VIT_08s0007g04780 -1.81251344069978 8.85862524868385 5.52639967207579e-06 0.000982921877854087
VIT_02s0025g05030 -3.62623545152588 0.250857224097542 5.53688967683066e-06 0.000982921877854087
VIT_14s0083g01210 -1.84735406006213 4.02602827262686 5.76367483915347e-06 0.00100813453730723
VIT_15s0046g00240 -2.45511741508612 4.3004903279027 6.05106657652489e-06 0.00105067716585674
VIT_03s0063g01690 -1.81150097993005 4.72907789692563 6.18908381486639e-06 0.00105326026689125
VIT_10s0003g00620 -2.42233392260733 4.90181164987949 6.19877406107176e-06 0.00105326026689125
VIT_01s0011g02000 -1.98046969702796 3.66023221643096 7.33278253214185e-06 0.0012113349366291
VIT_08s0007g05840 -2.71311368824884 -0.0335374418918624 7.47508240694909e-06 0.00122632593307934
VIT_19s0015g02130 -1.65487115230432 1.77891118001421 7.73609579185631e-06 0.00123507548118576
VIT_05s0020g01100 -1.53122553270659 1.96240644565816 8.41901566150862e-06 0.00132630161957594
VIT_11s0016g00960 -1.71722372821359 6.91210961951207 8.72023491681848e-06 0.00136471676448209
VIT_01s0026g01950 -1.81839844453726 6.94330278638966 8.91631838116655e-06 0.0013772816990337
VIT_00s0386g00050 -2.11765918702957 5.52360001665983 9.73681116894244e-06 0.0014847388723513
VIT_15s0021g01280 -2.00680299387375 3.47085977182503 1.04210384784918e-05 0.00156895989447065
VIT_01s0026g02190 -1.60345040640805 3.48407166132091 1.17583158186524e-05 0.00173174280491416
VIT_05s0020g00520 -4.29190391176187 -1.94441777537206 1.17934393137756e-05 0.00173174280491416
VIT_07s0005g00730 -1.93907252573949 6.1858717087358 1.26592696873666e-05 0.00184747673204342
VIT_08s0007g02470 -1.68495663042672 5.94063824848049 1.28035282490443e-05 0.00185713615846504
VIT_07s0104g00410 -1.80036199934905 6.28864855373278 1.32285429708566e-05 0.00190715503145901
VIT_04s0044g01520 -7.82704625188505 -1.49082085399571 1.43847833682799e-05 0.00204845835588493
VIT_09s0018g01340 -3.67660785748148 1.34934634973826 1.48613173639686e-05 0.00207953539678873
VIT_06s0061g00730 -1.96284907883583 8.0011270580229 1.90659531115392e-05 0.00247836553342784
VIT_05s0020g03320 -1.77491408235587 4.3530382296182 1.94075574449302e-05 0.00250905965489131
VIT_02s0025g00180 -1.98479564528105 1.13786474164854 2.06912256929849e-05 0.0026290086139855
VIT_03s0091g00510 -3.56537360677006 0.262470527038544 2.2672703673631e-05 0.00281113820706938
VIT_15s0021g01130 -1.62518051000154 3.64297224537368 2.268952983678e-05 0.00281113820706938
VIT_14s0068g00040 -2.37283551190976 5.53279889875237 2.78643423138539e-05 0.00321765521826192
VIT_06s0061g00520 -3.32812968135804 1.67237412189617 2.93094361603302e-05 0.00335156551191372
VIT_08s0007g04500 -3.18441831010861 0.513768598521679 3.01995877328644e-05 0.00337271264314262
VIT_18s0089g00400 -1.70251231517261 2.30772584614357 3.08946592204763e-05 0.0034342156707322
VIT_09s0002g03750 -2.54318886092691 1.15023900352841 3.17687783759453e-05 0.00351495674421855
VIT_12s0034g01160 -2.07848143693561 1.28269458865844 3.26049542740081e-05 0.00355782868013809
VIT_01s0011g04780 -2.38736078135911 0.725990798765783 3.29366672729264e-05 0.00356135200494715
VIT_12s0059g00770 -1.69534644933705 5.33534025226607 3.51532229688303e-05 0.00374988730037012
VIT_16s0098g01900 -1.57631397039575 6.45306645184856 3.6601342659e-05 0.00388693187130488
VIT_05s0077g00530 -1.93286944885854 3.45645155823784 3.74609403992153e-05 0.00394301261157759
VIT_09s0002g06680 -2.33334479495668 3.55663953024361 3.8127571602731e-05 0.00397797663721826
VIT_06s0009g00800 -6.08364523434324 -2.26753555637329 3.84254287752466e-05 0.00399154628692387
VIT_18s0001g01310 -2.27622037493342 0.963967564147024 4.57856485054183e-05 0.0046241340067271
VIT_18s0001g14760 -3.39953642718388 -0.131715635422365 4.71589232275058e-05 0.00473340280901227
VIT_17s0000g08760 -1.59541556039182 1.77451981269444 5.36230240701931e-05 0.00520646733298675
VIT_03s0063g00010 -1.55659107796544 5.89439064751496 5.59322940427232e-05 0.00538671016472995
VIT_05s0020g03650 -2.20918806741457 2.67212384327425 6.78243061297509e-05 0.00608656612690272
VIT_13s0064g01260 -1.81734263936006 10.093158805536 7.50203497338697e-05 0.00653458389885762
VIT_03s0091g00500 -2.2613288735114 3.00156597899233 7.52680338106183e-05 0.00653458389885762
VIT_18s0001g14260 -1.93028283448634 6.42786041605437 8.22735523829739e-05 0.00701477872432324
VIT_00s0304g00010 -1.51198385074898 6.44877676076159 8.44231358328215e-05 0.00714682403982619
VIT_19s0085g01110 -1.83587611336275 4.11188372418195 8.6230977451302e-05 0.00724412932359028
VIT_03s0063g02340 -2.26617737133772 5.3437713498817 9.22438309303912e-05 0.00764563153370086
VIT_13s0074g00110 -1.73448158908481 4.57961867957569 9.3682880761219e-05 0.00768240949205692
VIT_04s0079g00260 -1.64977509760825 4.7252654297081 0.000104436113125742 0.00828108753011718
VIT_00s0780g00030 -2.68419685639413 -1.0911732503661 0.000108304380053335 0.00853094235996272
VIT_00s0386g00040 -1.89975671381966 1.56177166704925 0.000109859773239358 0.00862489863306219
VIT_16s0022g01970 -3.56912666448399 2.24531303410342 0.000136267661191607 0.0100982402630092
VIT_04s0023g00490 -2.47880435472056 -1.24273593826664 0.000146765212442069 0.0105158158842528
VIT_03s0091g01090 -2.40176820000372 2.93838855507366 0.000152917848286567 0.010826219568574
VIT_03s0063g00400 -1.54261539447966 3.88971179582414 0.000155516970130972 0.0108641135546558
VIT_03s0091g00490 -2.01911914760153 3.06213627745612 0.000174026640171573 0.0116554155482937
VIT_14s0068g01860 -2.01131506337035 0.989760234839145 0.000199851323752867 0.0129008373437338
VIT_05s0062g00630 -2.12155123993262 2.42120500145277 0.000207406785709788 0.013088876298506
VIT_06s0061g01370 -1.52042562054175 1.54440355990398 0.000225083806980935 0.013740593950444
VIT_04s0044g01650 -3.05474784477344 -0.591289219619223 0.000225274577125994 0.013740593950444
VIT_03s0063g02360 -3.04438000020161 7.44493438371642 0.000227009309516262 0.013775758813196
VIT_18s0001g10040 -2.07295395251371 6.32352496510548 0.000241048934027281 0.0140593176181323
VIT_05s0020g03310 -1.61923217892614 1.62790877785931 0.000251760232243187 0.0145714657046251
VIT_14s0066g00160 -1.53154893841693 1.0600696415177 0.000263545985652285 0.0151065829077025
VIT_08s0040g00710 -1.79012257449768 1.59048427025018 0.000280028534470668 0.0156368985398785
VIT_09s0002g08960 -1.63321692803151 3.03076364945462 0.000287784285295121 0.0157737617018441
VIT_18s0001g06850 -3.1023367378275 -0.442829162290062 0.000363533963565125 0.0184386906722541
VIT_00s0556g00010 -1.93968706094348 -0.341536422207872 0.000365251470105676 0.0184471379424073
VIT_11s0052g00260 -1.52767149735244 1.43478602556622 0.000402581322007665 0.019601471193726
VIT_12s0134g00560 -1.50032887050305 5.23587420000807 0.000409064388976737 0.0197881606603412
VIT_18s0164g00100 -1.5093926020932 5.6539385679855 0.000462612096430282 0.0214138634593136
VIT_16s0013g01050 -1.70807215025016 3.4860401996925 0.000484070184111931 0.0218917519765297
VIT_13s0019g02550 -1.77120571381592 3.1574366342939 0.000488504991586217 0.021967025973257
VIT_07s0031g01720 -2.42478453774573 -0.753031745576885 0.000546718372795045 0.0232238154500867
VIT_04s0008g01850 -1.84598478465616 5.1020880157815 0.000569298754841428 0.0236343434208864
VIT_14s0006g02320 -4.53614552387635 -1.30437939638691 0.000570452802660342 0.0236409952433523
VIT_04s0008g00870 -1.56120989059988 2.19003237428299 0.000571460027167637 0.0236415497848065
VIT_13s0067g01880 -1.8401420781136 -0.163497793350386 0.00061580169759655 0.024618540485411
VIT_03s0063g02380 -2.63906885757708 6.20515876882746 0.00069347377987854 0.0265019470167346
VIT_06s0004g06430 -2.02719776248862 0.438999223076248 0.000699306455084032 0.0265090083270538
VIT_16s0098g00160 -1.62787271733927 3.54153851366805 0.00070098111186558 0.0265090083270538
VIT_09s0018g00300 -3.53525287408565 -1.31846260403094 0.00078160838298711 0.0283861071977059
VIT_13s0084g00090 -1.56008678748368 5.93411311728126 0.000812613439140415 0.0291121212202894
VIT_12s0134g00300 -1.53094238780373 4.59664067692748 0.000869860863566861 0.0299453693524291
VIT_00s0131g00320 -2.5766789132242 -1.15207037489677 0.000882881147789314 0.030131960894709
VIT_18s0001g05050 -1.62018048691074 0.731536485365538 0.000904176279868509 0.0306389534836354
VIT_01s0127g00530 -2.54968201645483 0.650128019758891 0.00101543810836549 0.0325723147152413
VIT_18s0001g05380 -1.75605160001774 2.07350919792424 0.0010464809807413 0.0329281608067118
VIT_16s0013g01000 -1.55420644313681 2.15379996696569 0.00109106144722232 0.0334997248053451
VIT_00s0193g00160 -1.56185519730121 2.71656790559135 0.00117302338425727 0.0349295616371341
VIT_07s0005g02560 -1.9302669022847 0.732349875532988 0.00120152926188196 0.0352346756898087
VIT_08s0007g05860 -2.37992270791089 3.53523813317522 0.00120598980832564 0.0352346756898087
VIT_00s0271g00060 -2.81600802631315 2.41467858601621 0.00121898535689793 0.0353624678901072
VIT_00s0131g00010 -2.4503625726709 -0.329689282994728 0.00127357635759884 0.0361957400173968
VIT_01s0011g02420 -2.6485996892351 0.268765455839714 0.00128897913289627 0.0364263461350174
VIT_11s0016g02110 -2.07266593879615 4.45821267838372 0.00137757279143128 0.0377770319750732
VIT_05s0094g00770 -1.67095933814493 0.35091111624598 0.00138028073266336 0.0377770319750732
VIT_04s0023g00990 -1.77314725127442 -0.939220795644485 0.00141236842623324 0.0381788865036777
VIT_14s0066g01060 -1.95250872472809 2.46202858574403 0.00143387461089169 0.0386723460815096
VIT_00s0194g00330 -1.66527426067258 3.16490508430341 0.00148922068894031 0.0393417007994662
VIT_18s0001g11430 -2.60415083481008 3.43186466119549 0.00149141339671769 0.0393417007994662
VIT_13s0019g02940 -1.97715461293557 1.75966754185264 0.00151135452607682 0.0396236698457716
VIT_04s0023g00520 -2.62034929507121 -0.69406619910585 0.00152494260933141 0.0397998268214967
VIT_12s0035g01030 -2.46176838034204 1.49340470698748 0.00162180755920946 0.0409549450302279
VIT_06s0004g02850 -1.52208667964157 6.93056418643286 0.00164249536006061 0.0410847398784313
VIT_04s0044g00310 -1.87410358278618 2.98965761763231 0.00166003391062855 0.0412491662553476
VIT_02s0012g00010 -1.7133852965133 0.104594297570499 0.00166583520078456 0.0412491662553476
VIT_19s0014g02830 -1.78238959437849 3.987900421609 0.00169388084039 0.0415402447744302
VIT_03s0017g01040 -1.72535958728069 0.335481159034795 0.00171504137730306 0.0418434915726001
VIT_14s0060g01570 -1.76625486116012 1.74814300487129 0.00173323991032684 0.0421147201091469
VIT_18s0041g02160 -2.3885645234718 0.448385215327805 0.00177825132477835 0.042866654642817
VIT_11s0016g03580 -1.73781898139245 2.52145599077775 0.00180478310935019 0.0432812259703667
VIT_03s0038g03780 -2.2249643892454 -1.91987096164814 0.00195610177381444 0.0456193617602921
VIT_11s0016g05830 -1.82798177624629 6.29491766318776 0.00201118523011742 0.0460380480003615
VIT_16s0050g00830 -1.5130903614791 6.83162085555507 0.00201249797794201 0.0460380480003615
VIT_18s0001g01300 -1.94842887295061 0.530796740574139 0.00224209735107475 0.0489312034746478
