logFC logCPM PValue FDR
VIT_07s0031g00680 -3.6937203181343 3.9580878565016 2.51299062336958e-23 3.85671102894939e-21
VIT_14s0068g02160 -3.70750478915917 5.27103049690726 3.69845906221799e-23 5.60375440586251e-21
VIT_12s0034g01760 -3.75852640171418 6.8677960368407 3.87450088871209e-23 5.83333083168881e-21
VIT_00s1306g00020 -4.05033946878841 4.28219783057854 3.90649889637654e-23 5.84451545578649e-21
VIT_03s0038g00800 -1.81911132208493 6.00946852756576 4.6308933282954e-23 6.79998089465994e-21
VIT_15s0046g02910 -2.76696015947129 5.12677733121164 7.61737978143244e-23 1.08504329485458e-20
VIT_00s1274g00010 -3.58343092072888 5.39004952839565 8.99661067969843e-23 1.25889044028627e-20
VIT_14s0066g02630 -1.93534128215531 4.64058185718805 9.31274297582783e-23 1.29550602285961e-20
VIT_00s1306g00010 -3.13175471078289 7.16745399230365 1.03961730239969e-22 1.43302567642588e-20
VIT_11s0052g01560 -3.74537330043455 5.80849956373566 1.04217858593273e-22 1.43302567642588e-20
VIT_05s0094g00300 -5.68735375416508 4.62454272356495 1.05966537267367e-22 1.44869654512421e-20
VIT_01s0026g00540 -2.63853436892181 4.62907127434703 1.32671469946754e-22 1.77790014276682e-20
VIT_10s0003g01640 -1.95996161039356 5.70718684177333 1.33036079288924e-22 1.77790014276682e-20
VIT_17s0000g00290 -2.90144332821412 6.31642017624653 1.39619135430965e-22 1.85545251040882e-20
VIT_13s0067g03890 -6.02282166417968 5.60662576242769 1.62109288046365e-22 2.13052803538504e-20
VIT_17s0000g05210 -2.97959390490895 5.94878040395731 1.65270424149998e-22 2.16013892839569e-20
VIT_00s1217g00010 -2.52764830346302 5.72567566881986 2.40389468354804e-22 3.07440036194843e-20
VIT_12s0035g00970 -3.526551358472 7.02843696670112 2.62202142907039e-22 3.31769392312374e-20
VIT_08s0007g00780 -3.26076046133961 5.02703954155384 2.8729111854183e-22 3.57805294653039e-20
VIT_12s0134g00510 -3.74892020430346 5.03407136310225 3.94530295978345e-22 4.83767354676952e-20
VIT_08s0007g02490 -2.00591754251245 7.761188896334 6.20608052988123e-22 7.45607291135428e-20
VIT_09s0002g04250 -2.07397981878296 4.85196684264345 6.91074963903561e-22 8.21964562066895e-20
VIT_09s0002g05200 -3.64302974242247 3.98389842102583 7.4796293448499e-22 8.85201108732784e-20
VIT_11s0016g04850 -1.71174029222651 6.19903364718855 7.90621454717141e-22 9.31054612119374e-20
VIT_04s0023g03240 -4.1278108677465 5.11407971204006 7.98686277545831e-22 9.35918678337942e-20
VIT_15s0048g02520 -1.96324746459621 5.35236425941658 8.04888891274638e-22 9.3856357576672e-20
VIT_02s0025g01200 -3.01013721025444 5.27463781207464 1.04404333479888e-21 1.1997924081254e-19
VIT_17s0000g05370 -2.06550165346097 5.1124774599975 1.23410119599899e-21 1.40463154308249e-19
VIT_05s0051g00940 -1.94945369303692 4.97161321403577 1.64681351025355e-21 1.83057942906128e-19
VIT_16s0039g01650 -2.71378932253766 7.12014885292979 1.67368231130761e-21 1.8517932475063e-19
VIT_06s0004g03310 -2.47516776478451 5.58986802785363 1.75089368247944e-21 1.91056233572573e-19
VIT_19s0014g03190 -4.22268603881899 6.48559764718569 2.06178981029623e-21 2.23172462748027e-19
VIT_09s0002g00970 -4.60881095980465 4.87845676498149 2.38447021712884e-21 2.54357746749151e-19
VIT_19s0014g03140 -2.71738191659393 4.25077728094157 2.65727955517528e-21 2.79682345410371e-19
VIT_05s0049g01180 -2.09439088980267 7.79623340665107 3.2881645049066e-21 3.41567062195276e-19
VIT_05s0049g01130 -3.46156595581991 4.22721823192709 3.94948814215733e-21 4.06711791885881e-19
VIT_02s0025g03390 -2.97212263752231 11.4264192696668 4.13724508890875e-21 4.24210285236903e-19
VIT_18s0072g00410 -1.79059080271773 4.85311076101225 4.97214393569598e-21 5.05347064464793e-19
VIT_06s0061g00460 -2.07263388493924 5.98481191566055 5.05467521002727e-21 5.06854450877053e-19
VIT_11s0016g02440 -2.76624979345854 5.96243805656329 5.0685967220479e-21 5.06854450877053e-19
VIT_15s0048g02230 -3.03500500234283 5.2540371123367 5.16441884917117e-21 5.12245628111438e-19
VIT_08s0007g08760 -2.25125706386732 4.99881762076133 5.16810790090571e-21 5.12245628111438e-19
VIT_05s0062g00850 -3.65423380522854 7.44208122790967 5.38753616029808e-21 5.31778880419796e-19
VIT_18s0001g11120 -3.73137328940736 4.9070163309134 9.96767474672307e-21 9.63866044207514e-19
VIT_09s0018g02130 -1.8083736382599 7.21521842093193 1.08497128363079e-20 1.04491080546596e-18
VIT_11s0078g00430 -2.96613983496114 4.16901378761644 1.62389359473878e-20 1.5390111885118e-18
VIT_04s0043g00330 -2.3264712714217 6.59473225528428 2.72702877526614e-20 2.5046548457927e-18
VIT_09s0002g02290 -1.89892132885638 5.51701220113587 2.85685291904894e-20 2.61380066301293e-18
VIT_02s0025g02500 -4.47923886528774 6.7241028602964 3.06926582310561e-20 2.7867059312991e-18
VIT_13s0019g04360 -3.37018990095738 3.66920298429391 3.23979259104299e-20 2.93034928348786e-18
VIT_14s0066g02370 -2.48233574605362 3.63755345468512 3.48479792982665e-20 3.14001413464835e-18
VIT_03s0088g00620 -6.237768167171 5.86766228418963 3.56901014919448e-20 3.2037589973222e-18
VIT_08s0032g00620 -1.7285500686613 4.73275835691067 3.62680548028929e-20 3.24340032951585e-18
VIT_12s0028g02540 -6.73887729839201 4.8200707305286 3.75936789594256e-20 3.34935743478208e-18
VIT_18s0089g00920 -2.89163546921597 8.21595108093175 4.02777638886878e-20 3.57510241561234e-18
VIT_17s0000g03240 -1.71923577544723 4.71390473097333 4.79073424002236e-20 4.22081430006118e-18
VIT_17s0000g00520 -2.22270601765328 5.97133949235595 4.84061581127068e-20 4.24902468333974e-18
VIT_01s0026g00840 -1.79637697876949 6.06966655565055 5.45367044036182e-20 4.76955560423996e-18
VIT_17s0000g01440 -2.1624104806272 3.19972276213593 5.9182528777767e-20 5.11939634387462e-18
VIT_18s0001g13920 -2.61844822989927 4.87532977438979 6.11843488121271e-20 5.27338148385101e-18
VIT_01s0010g02280 -3.44526298196175 5.34868265256701 6.26322629746953e-20 5.35933910662609e-18
VIT_01s0137g00180 -1.63980960383055 6.59970331176734 6.31580055262767e-20 5.384955682649e-18
VIT_12s0057g01310 -3.14714680185115 6.90259322236065 6.70020707726436e-20 5.67204718697383e-18
VIT_12s0028g03610 -3.50654503497882 6.02707093415468 7.03058329578792e-20 5.93062111490082e-18
VIT_04s0023g03690 -1.87620838895123 6.60430528778674 7.42887885844401e-20 6.22247078467134e-18
VIT_05s0020g00880 -1.78935643074811 5.8443879405581 7.97251361186512e-20 6.65439136137009e-18
VIT_19s0014g02390 -4.32034463694221 5.46412992626469 8.28646240913868e-20 6.8922506219787e-18
VIT_08s0007g00610 -2.5386975533559 4.39636951644108 9.72796863798111e-20 8.0630285003587e-18
VIT_03s0038g00450 -2.10507082882978 7.534688096394 1.11775457492501e-19 9.23234230149866e-18
VIT_19s0027g00200 -6.36854171472324 7.7652105233213 1.21489291112642e-19 9.99995590653124e-18
VIT_06s0004g04700 -4.55809992652554 5.52714021034541 1.43469196069574e-19 1.17279905020723e-17
VIT_13s0067g00120 -3.62547811952409 3.24535223434026 2.10318074726095e-19 1.6732596527038e-17
VIT_14s0219g00220 -3.30314073962413 4.6670483315474 2.21571077257347e-19 1.75691092859926e-17
VIT_01s0011g04770 -2.83761235775351 4.68485058057377 2.45364383583787e-19 1.92631285699377e-17
VIT_08s0040g00390 -4.03661011739989 7.84745522220334 2.67965573067761e-19 2.09683060925523e-17
VIT_04s0079g00200 -3.12595543749815 6.245334568536 2.81407320499407e-19 2.19479257050488e-17
VIT_08s0007g01520 -3.23706826880054 6.38001033236096 2.8795458975015e-19 2.23851757548254e-17
VIT_01s0011g01080 -2.23464688438832 4.51696471672108 3.126576515105e-19 2.39919361746186e-17
VIT_15s0021g01760 -1.59914792443697 4.62959318447513 3.39834625999642e-19 2.58274315759728e-17
VIT_02s0025g00150 -3.7568451926444 4.88488953965189 3.56470953535071e-19 2.70055128748161e-17
VIT_14s0108g00830 -3.92333322156076 5.9079952692265 3.70711125908646e-19 2.79951627400472e-17
VIT_08s0007g01530 -4.53087729406389 4.2784122616304 4.17788858834485e-19 3.1280152157137e-17
VIT_13s0019g04280 -4.7645287714093 9.79889228799444 4.18155724986109e-19 3.1280152157137e-17
VIT_09s0018g01970 -2.21030526188427 4.45786178057279 4.81136585704504e-19 3.54342944295317e-17
VIT_11s0037g01230 -5.73219111185085 4.86148507103748 4.98670821046728e-19 3.6612288552653e-17
VIT_10s0003g03500 -1.95668084637209 5.55715172283503 5.08899149238561e-19 3.72482860371904e-17
VIT_18s0001g14040 -3.99608154245766 6.89979040449205 5.14649491615085e-19 3.7438783200427e-17
VIT_19s0027g00380 -3.17466159672748 3.90258189004177 5.54805355338644e-19 4.01146194309899e-17
VIT_13s0064g00160 -2.3698063315429 6.37332334302012 5.95551715215051e-19 4.25434961007076e-17
VIT_08s0007g05540 -3.17771045390199 4.97664170489576 6.05725906949311e-19 4.30119638045081e-17
VIT_03s0038g03640 -2.46349623223662 3.74353588195582 6.83340858790104e-19 4.83789058002946e-17
VIT_18s0001g02460 -3.12970766822265 4.71797091087359 6.90788892922921e-19 4.86168230321019e-17
VIT_07s0104g01370 -1.89955344296912 4.06629152717114 8.6883736098808e-19 6.04324653309487e-17
VIT_02s0025g01380 -4.99231529055516 7.64577042769468 9.26019543011704e-19 6.37188082848709e-17
VIT_05s0020g04040 -3.90897225267009 4.17910320824237 9.26799548787849e-19 6.37188082848709e-17
VIT_14s0171g00180 -4.35863393357024 5.82942981345372 9.36172606985646e-19 6.41777347981975e-17
VIT_03s0063g00750 -5.17032655049798 4.42575565220414 1.01655846105772e-18 6.88942811157864e-17
VIT_18s0122g00960 -2.9375556739438 7.67839970484366 1.05749503374007e-18 7.1465033700593e-17
VIT_12s0059g01040 -2.23312093585785 5.71374176314947 1.68055845688306e-18 1.11043303531714e-16
VIT_07s0005g00010 -2.91113443405104 6.2174806853992 1.70255010302036e-18 1.11570969285533e-16
VIT_03s0038g00270 -4.14657917103737 4.67629699448494 1.7275496714135e-18 1.12898218636221e-16
VIT_12s0035g01750 -2.52641382311001 2.99854912522173 2.17840934975518e-18 1.41198914474049e-16
VIT_11s0078g00310 -2.78363373804808 4.37144733320277 2.47707692962518e-18 1.59687550140715e-16
VIT_17s0000g09370 -4.12394276979078 6.40964014479055 2.4971412773444e-18 1.60545937041807e-16
VIT_02s0025g02770 -3.33344463685426 7.03190062220227 2.50972833945198e-18 1.60920263447126e-16
VIT_12s0028g01080 -5.14689481996782 8.29363534189425 2.52434077561152e-18 1.61422092393137e-16
VIT_00s0259g00200 -2.26594643439626 4.12561318965491 2.74387866053672e-18 1.74522421328469e-16
VIT_00s0286g00130 -2.70605995016309 4.86256140886274 2.98327855506147e-18 1.88739974116495e-16
VIT_10s0003g03120 -1.82883592762168 6.49763390181148 3.02980848089458e-18 1.91175289505359e-16
VIT_18s0001g11590 -4.09002219737543 4.91556033400204 3.22016288769613e-18 2.02114075916927e-16
VIT_19s0014g02470 -1.54069858457158 5.18241510894098 3.26909207384934e-18 2.04645163822969e-16
VIT_00s0260g00060 -2.22368435809048 6.59387082892969 3.31202209592069e-18 2.06788403196224e-16
VIT_06s0004g01380 -2.68412189112658 6.5981753444509 3.86029185006255e-18 2.38515902673475e-16
VIT_06s0061g01310 -2.66574828620791 6.32265287517148 4.17930426756354e-18 2.5623012865155e-16
VIT_04s0023g02720 -2.61485182763676 3.79300263830777 4.2059561294191e-18 2.57201245261238e-16
VIT_19s0014g02670 -2.12309653804874 6.41325940104687 4.23283467625028e-18 2.58181208406773e-16
VIT_13s0139g00110 -2.1160432520354 4.4066474550737 4.36416173498434e-18 2.64833365693387e-16
VIT_05s0020g03180 -5.69389770126275 8.17655119613237 4.40528348286258e-18 2.66648558499581e-16
VIT_04s0043g00160 -4.09924563582076 6.67923718273032 4.86733494403503e-18 2.93124464933431e-16
VIT_07s0129g00530 -4.38607221601655 4.80664363632185 4.94763864581992e-18 2.97208151784759e-16
VIT_12s0028g03060 -3.98220548280573 6.24319186076942 6.07875823254493e-18 3.60602246473264e-16
VIT_17s0000g04790 -2.92761770596284 5.69920774709058 6.57527668197909e-18 3.85855457273467e-16
VIT_04s0008g00650 -2.09576690320929 7.84184172820374 6.58556060421336e-18 3.85855457273467e-16
VIT_13s0101g00510 -2.23811505526468 3.8360738427437 6.78228356118823e-18 3.96405310450972e-16
VIT_18s0001g10310 -4.13814748862555 4.95630051831792 7.03496053003178e-18 4.08164978264381e-16
VIT_15s0021g01550 -1.97011490239486 6.79059952330348 7.36434733501384e-18 4.24172141417214e-16
VIT_13s0064g00580 -1.60753664344091 5.35689836514414 8.01626991051941e-18 4.60606349351294e-16
VIT_18s0001g11970 -3.29274222693827 6.21559458994114 1.0199043443995e-17 5.76282293220316e-16
VIT_00s0203g00040 -2.29141348363598 6.61820242227331 1.09226113951967e-17 6.14248415765812e-16
VIT_12s0055g01130 -2.70170845667887 3.75300561041776 1.14503417902591e-17 6.42407383270479e-16
VIT_05s0049g01480 -3.2413519880242 5.10714605301825 1.19008172536465e-17 6.66109743128809e-16
VIT_14s0060g00480 -2.36448737839116 9.81460772938815 1.29820010518156e-17 7.23222110118477e-16
VIT_12s0059g00710 -3.1912400507207 4.71674095754031 1.65681585978814e-17 9.1232258501482e-16
VIT_04s0043g01010 -3.74189375870589 4.92170483055123 1.70483697334491e-17 9.34439214790984e-16
VIT_17s0000g03280 -4.90556660320488 9.20880049549115 1.78143125845968e-17 9.68303984711257e-16
VIT_01s0011g03590 -2.41258556152365 5.87966258468563 1.9912435771098e-17 1.07899093877649e-15
VIT_10s0003g01490 -2.36920522093392 4.89975834485089 2.42100636218915e-17 1.29127577003936e-15
VIT_09s0002g03660 -2.91760815050085 3.10736844404538 2.44529502674312e-17 1.30131270908647e-15
VIT_04s0023g01780 -1.7341584747082 3.88351260787834 2.67810952042223e-17 1.41570820604009e-15
VIT_00s0227g00140 -2.5275770586887 6.66046314036036 2.95820975811902e-17 1.56030806488105e-15
VIT_15s0046g02860 -1.92176711255478 3.31761644300912 3.76191689910295e-17 1.95389692567382e-15
VIT_18s0001g02750 -2.29124179238449 4.72889158547549 3.97651742906213e-17 2.05729838366193e-15
VIT_01s0150g00250 -4.74608455204295 6.43869996074166 3.97829685759412e-17 2.05729838366193e-15
VIT_18s0122g01140 -3.1022519291363 4.38887621875412 4.14981103258529e-17 2.136991673104e-15
VIT_09s0002g04330 -2.82014167138898 5.57495014234004 4.21184581834409e-17 2.15476377624111e-15
VIT_17s0000g09640 -1.63593517157209 5.99320081677238 5.15469104412728e-17 2.61449446818123e-15
VIT_04s0023g01520 -3.02266394782166 5.0286163401064 5.2348827145388e-17 2.63829216130188e-15
VIT_14s0068g01090 -1.72864691798266 4.99552795087338 5.99664710536462e-17 3.0031208703666e-15
VIT_14s0036g00470 -1.81212924328669 4.12879094080574 6.01040766602824e-17 3.00368860419075e-15
VIT_04s0008g04710 -3.21920529145382 4.54918404837365 6.66882043222428e-17 3.31878452807011e-15
VIT_14s0060g00820 -4.34427695010767 5.89567172171807 6.97039281313747e-17 3.45441050497738e-15
VIT_18s0001g08330 -4.29604912401292 3.93996852261864 7.15226545939468e-17 3.53717444382704e-15
VIT_16s0022g00240 -7.20855703674102 3.51579165133594 7.28684994374038e-17 3.58881131390675e-15
VIT_12s0028g01110 -2.71866652752252 5.93928659312394 8.33231882100797e-17 4.05335787554473e-15
VIT_09s0002g04260 -4.38123498438218 5.89428213003143 8.82337886025245e-17 4.26606781153832e-15
VIT_16s0039g02000 -1.73920856597775 5.56308675083851 1.00738421867502e-16 4.84114258461441e-15
VIT_07s0129g00050 -2.1097610934675 4.05379423281413 1.03240426210971e-16 4.9513775377149e-15
VIT_07s0031g01500 -2.52699046631104 3.85917943555623 1.16369727439918e-16 5.55864071554372e-15
VIT_19s0014g02230 -2.17797146141515 5.12504309224618 1.22918735836233e-16 5.84798177614461e-15
VIT_14s0060g01580 -2.9361331020847 7.04520815583793 1.27329402273444e-16 6.04573217820497e-15
VIT_01s0011g02030 -5.51068088015339 5.5096541662247 1.49150064966879e-16 6.97049458827529e-15
VIT_03s0063g02660 -3.46143881651121 2.52037087241889 1.62131119600204e-16 7.50345344951296e-15
VIT_09s0002g04360 -3.24891043887737 4.91266750632415 1.64625898712973e-16 7.57470189281276e-15
VIT_19s0090g01470 -5.17475783574097 6.61318194597719 1.76735284839436e-16 8.10053748701445e-15
VIT_04s0008g01210 -4.03371566967696 8.18143186343814 1.94615845634948e-16 8.86881558613821e-15
VIT_18s0001g13870 -2.10986451404797 7.04476833297642 1.97977275612394e-16 8.98756380203747e-15
VIT_06s0004g04130 -4.42075789788143 3.7100979723768 1.99806210200035e-16 9.03610290539624e-15
VIT_01s0011g04890 -1.65082314992596 4.62874235965678 2.22682349043551e-16 1.00135495634177e-14
VIT_08s0007g00150 -4.64572024942659 2.99750224205708 2.236555851406e-16 1.00383378477823e-14
VIT_11s0016g01270 -1.74864748191493 4.33841265361966 2.2725132679588e-16 1.01805170655751e-14
VIT_05s0077g00450 -2.1926063825586 6.20665736332319 2.3478982078332e-16 1.0478762207868e-14
VIT_10s0116g00350 -3.93452303562997 4.40284597067634 2.48496042403479e-16 1.10697075968052e-14
VIT_05s0094g01000 -1.664069727899 5.53463126399035 2.51841042287171e-16 1.11977471288359e-14
VIT_02s0012g00180 -1.72060646226461 6.18338544492212 2.57706809841703e-16 1.14371820755866e-14
VIT_17s0000g00720 -5.85457913667828 5.12913150186374 2.67975798609931e-16 1.18487143073105e-14
VIT_18s0157g00200 -1.96299980788424 4.18941379181417 2.95000400437468e-16 1.29473607483515e-14
VIT_15s0048g02240 -2.33785031697043 6.22659064599337 3.17325222270093e-16 1.38607367781612e-14
VIT_08s0058g00490 -2.95101720676915 4.59258152469905 3.1755933849411e-16 1.38607367781612e-14
VIT_14s0083g01110 -7.10885852803896 6.10643416274222 3.62089508594605e-16 1.56892262849699e-14
VIT_06s0004g06540 -3.44041823454565 4.50038135956567 3.67313095644077e-16 1.58577929567719e-14
VIT_06s0004g05640 -2.49710893573274 3.4653441241068 3.73429647470134e-16 1.60926529964122e-14
VIT_00s0904g00010 -5.20605946111367 7.35461929352062 3.93646250529462e-16 1.69331953121064e-14
VIT_11s0149g00050 -2.80828094298686 6.04153002211408 4.10556997028305e-16 1.7596990712269e-14
VIT_18s0075g00510 -1.96596741706593 3.78299264740574 4.3429205106172e-16 1.85808260983025e-14
VIT_15s0024g01440 -2.64034258925077 3.5154436519326 4.58548303310036e-16 1.95833878620092e-14
VIT_04s0008g02500 -2.20314439736143 5.62854209381564 5.2560761898944e-16 2.22476050543074e-14
VIT_17s0000g04010 -1.81582766461193 4.77553467968309 5.35140718620273e-16 2.26108835071742e-14
VIT_05s0094g01100 -1.67115879509851 4.51141812340281 5.47644222480797e-16 2.30165384529562e-14
VIT_15s0048g01810 -2.63007169915747 4.40962625927216 5.70245884808478e-16 2.37982615926738e-14
VIT_02s0109g00080 -5.4721287711403 7.07994889055698 6.11256717533511e-16 2.54205853088937e-14
VIT_06s0080g00310 -2.04319253402132 5.83622720883462 6.13309647990575e-16 2.54614483532283e-14
VIT_03s0180g00140 -3.83933844711977 3.77685000181348 6.29278891712231e-16 2.60225230367822e-14
VIT_14s0066g00250 -7.50940135870332 6.28726949396094 6.30106493576029e-16 2.60225230367822e-14
VIT_08s0007g02190 -5.66778773187782 8.03835760773237 6.51901709974447e-16 2.6783139683717e-14
VIT_08s0058g00280 -4.92997795953517 3.37318494487386 6.79765260715115e-16 2.78317659585046e-14
VIT_06s0004g07990 -1.73318519185197 5.76124897091992 7.53041766840404e-16 3.06735574479444e-14
VIT_17s0000g06440 -2.33049145495477 5.00863683508073 7.69608534053678e-16 3.12947825778955e-14
VIT_13s0067g02510 -2.25310729294661 5.18097823051096 8.08701419952815e-16 3.26611025090621e-14
VIT_01s0011g03560 -2.54707559106904 5.5277054809178 8.17856586562362e-16 3.2974868612111e-14
VIT_17s0000g03820 -2.91741065285596 3.73788020324644 8.38692566714685e-16 3.37577305871555e-14
VIT_09s0002g06780 -2.54327464946357 4.36226291949458 8.91449064960469e-16 3.57601860999657e-14
VIT_15s0021g01180 -1.61359307782375 6.0467309352635 9.65260111656455e-16 3.84616541642944e-14
VIT_12s0059g02260 -4.82756932755842 5.39360215683169 9.7994246400834e-16 3.89813901903518e-14
VIT_06s0009g01670 -4.73763805303346 4.33303665829938 1.00542670987494e-15 3.99283648990069e-14
VIT_02s0025g01330 -4.283654120599 6.64599322353929 1.02708865478581e-15 4.0709982634064e-14
VIT_01s0011g01990 -3.21526080274921 5.38223716072358 1.02853117383019e-15 4.0709982634064e-14
VIT_19s0015g02500 -5.13530882682236 6.1439674096278 1.03842703133749e-15 4.09653436508395e-14
VIT_18s0001g14360 -4.48846604247945 8.42775206303424 1.19441999126775e-15 4.68086701025984e-14
VIT_09s0002g01040 -2.14719306165527 8.01411592965717 1.20956461907744e-15 4.7324215721405e-14
VIT_03s0017g02350 -1.96051459957411 4.5236511831919 1.21877798575979e-15 4.76063887114186e-14
VIT_00s0259g00160 -3.54013944336898 4.181890232559 1.22412548892004e-15 4.77368805416883e-14
VIT_12s0059g01320 -2.74454493691935 7.5681150018853 1.22973098228099e-15 4.78769895360068e-14
VIT_08s0040g00010 -2.37982482976202 7.14217493614163 1.24211477425116e-15 4.82801082514486e-14
VIT_16s0039g02540 -4.39441984175203 4.73413138863941 1.42820075359514e-15 5.51526615690279e-14
VIT_05s0062g00110 -2.05289591035038 3.88848022445964 1.56532463345848e-15 6.02523339493696e-14
VIT_16s0050g01000 -4.01168865023899 3.33721357266887 1.58587580122775e-15 6.09447715017863e-14
VIT_02s0025g03700 -3.97388169420124 5.51227546752524 1.61077136763684e-15 6.16029409860856e-14
VIT_07s0031g01660 -4.03354685229655 4.29183657817729 1.62823733761751e-15 6.21709627403617e-14
